date,strategy_name,state,event_id,event_active,P,S,G,E,R_proxy,R_put,R_call,I,I_need,I_affordability,target_asset_weight,executed_asset_weight,asset_return,cash_return,turnover,transaction_cost,base_portfolio_return,base_pnl,covered_call_pnl,cash_secured_put_pnl,insurance_pnl,assigned_inventory_pnl,execution_drag,call_premium_collected,csp_premium_collected,insurance_long_premium_paid,insurance_short_premium_collected,assigned_shares,assigned_market_value,assigned_weight,covered_call_contracts,covered_call_coverage,cash_secured_put_collateral,cash_secured_put_collateral_weight,insurance_contracts,portfolio_return,equity,effective_asset_weight,gross_return,drawdown
2016-08-08,v0_4_full_enriched_scores,DATA_GUARD,0,False,3.0275312613247825,63.38274002710306,78.60334149074431,38.88888888888886,43.96893657228577,52.661779615372424,35.27609352919912,20.66484412642329,11.773718707021862,47.338220384627576,0.35,0.35,-0.0011132043158074145,5.7539682539682555e-06,0.0,0.0,-0.0003858814311675157,-194.791816459974,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0003858814311674674,504602.27984002134,0.35,-0.0003858814311674674,-0.0003858814311674674
2016-08-09,v0_4_full_enriched_scores,DATA_GUARD,0,False,3.365458867659748,65.78862452544601,78.92203240873701,33.02182539682537,45.49944107643925,55.49824953268067,35.50063262019783,19.21564576232688,10.786944193996058,44.50175046731933,0.35,0.35,0.0023146163737677306,6.944444444444444e-06,0.0,0.0,0.0008146296197075945,411.06396332966176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0008146296197075742,505013.343803351,0.35,0.0008146296197075742,0.0
2016-08-10,v0_4_full_enriched_scores,DATA_GUARD,0,False,3.6379173433995367,62.97222211726387,76.9050810128754,35.91137566137564,47.47049748477018,56.04097360833888,38.90002136120148,19.28584859184817,11.061455991910519,43.95902639166112,0.35,0.35,-0.0025658569962366817,6.15079365079365e-06,0.0,0.0,-0.0008940519328098226,-451.5081561221374,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0008940519328097807,504561.8356472289,0.35,-0.0008940519328097807,-0.0008940519328097807
2016-08-11,v0_4_full_enriched_scores,DATA_GUARD,0,False,4.116437079622353,62.59354366539136,75.59714705161231,33.419444444444416,49.83092008824704,57.16919335931311,42.492646817180976,19.02121571414925,11.084685405303372,42.83080664068689,0.35,0.35,0.004287429257417319,5.7539682539682555e-06,0.0,0.0,0.0015043403194611408,759.0327130254519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0015043403194612281,505320.86836025433,0.35,0.0015043403194612281,0.0
2016-08-12,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.738689369641755,59.01337361167526,75.19512916592153,38.117724867724846,49.030493434898915,56.845000475240006,41.215986394557824,21.806712830779844,14.69061726611979,43.154999524759994,0.35,0.35,0.000683060109289535,5.7539682539682555e-06,0.0,0.0,0.00024281111761641658,122.69752480145148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00024281111761648155,505443.5658850558,0.35,0.00024281111761648155,0.0
2016-08-15,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.919466671267395,59.505796706201615,75.89295734813467,36.558597883597855,47.48400271329568,56.74476443937522,38.223240987216144,21.911087476753522,14.796371448796435,43.25523556062478,0.35,0.35,0.00426621160409546,6.15079365079365e-06,0.0,0.0,0.0014971720773064268,756.7359934972968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0014971720773064856,506200.3018785531,0.35,0.0014971720773064856,0.0
2016-08-16,v0_4_full_enriched_scores,DATA_GUARD,0,False,7.180088537631559,56.019446902564106,74.71073812734753,43.55343915343913,48.5527606425717,56.42512593859899,40.68039534654441,23.58763070551891,16.925216253558215,43.57487406140101,0.35,0.35,-0.005522514868309347,6.944444444444444e-06,0.0,0.0,-0.0019283663150193825,-976.1396107952445,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0019283663150193586,505224.16226775787,0.35,-0.0019283663150193586,-0.0019283663150193586
2016-08-17,v0_4_full_enriched_scores,DATA_GUARD,0,False,6.027208538212944,54.536101936897005,73.34843803242802,45.35912698412695,48.103298726415844,58.35048157652948,37.85611587630221,21.58355991054982,14.894907072909588,41.64951842347052,0.35,0.35,0.0017941050832979144,5.357142857142857e-06,0.0,0.0,0.0006314189220114129,319.0080959132268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0006314189220113509,505543.1703636711,0.35,0.0006314189220113509,-0.0012981649999879163
2016-08-18,v0_4_full_enriched_scores,DATA_GUARD,0,False,6.037134931192559,51.90851111936847,72.53821039291958,50.48306878306875,46.992355130023896,56.1986344770776,37.78607578297019,22.006895277798446,14.742071862757127,43.8013655229224,0.35,0.35,0.0002558417192564111,6.547619047619047e-06,0.0,0.0,9.380055412069626e-05,47.4202295120459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,9.380055412067101e-05,505590.5905931831,0.35,9.380055412067101e-05,-0.0012044862144635626
2016-08-19,v0_4_full_enriched_scores,DATA_GUARD,0,False,4.01096910950853,53.351024922715176,73.28858176647505,49.537698412698376,45.26073924319358,55.557258498875264,34.96421998751191,19.966393138412542,11.80761035084181,44.442741501124736,0.35,0.35,-0.0002557762810129205,6.547619047619047e-06,0.0,0.0,-8.526574597356979e-05,-43.10955886414548,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-8.526574597356174e-05,505547.481034319,0.35,-8.526574597356174e-05,-0.0012896492590215303
2016-08-22,v0_4_full_enriched_scores,DATA_GUARD,0,False,4.375584425104237,52.33740461583254,74.21694470822034,52.08928571428568,45.06635353959339,54.7459050153661,35.386802063820696,20.454576142937405,12.18806986237191,45.2540949846339,0.35,0.35,0.0007675251577690112,6.547619047619047e-06,0.0,0.0,0.00027288975760010625,137.95872955479962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00027288975760009215,505685.43976387376,0.35,0.00027288975760009215,-0.0010171114334951437
2016-08-23,v0_4_full_enriched_scores,DATA_GUARD,0,False,4.148560968789064,51.93916947782557,74.50155592328147,50.99801587301583,45.577551640286416,53.26398789722143,37.891115383351405,20.743917809662953,12.079886378624417,46.73601210277857,0.35,0.35,0.001789518534299095,6.15079365079365e-06,0.0,0.0,0.000630329502877699,318.7484518588532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00063032950287778,506004.18821573263,0.35,0.00063032950287778,-0.00038742304596162125
2016-08-24,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.672101888088287,42.70746926334464,71.54936248268248,53.77645502645499,50.60435916100363,57.11632290973607,44.09239541227118,19.85376197390788,12.177123601789198,42.88367709026393,0.35,0.35,-0.006464783940115737,6.547619047619047e-06,0.0,0.0,-0.0022584184266595557,-1142.7691826333205,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0022584184266595253,504861.4190330993,0.35,-0.0022584184266595253,-0.0026449665092752594
2016-08-25,v0_4_full_enriched_scores,DATA_GUARD,0,False,7.7616364005919865,33.73947985201243,66.09995446739141,56.59761904761901,52.77809509640878,59.50678009061242,46.04941010220513,21.123152112750446,14.666462847204736,40.49321990938758,0.35,0.35,-0.0016267123287670993,6.944444444444444e-06,0.0,0.0,-0.0005648354261795958,-285.16361478119615,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0005648354261796884,504576.2554183181,0.35,-0.0005648354261796884,-0.0032083079646694213
2016-08-26,v0_4_full_enriched_scores,DATA_GUARD,0,False,11.96442362158649,28.149902851277567,60.50616440851549,61.496031746031704,54.014592819684495,61.45494724836042,46.57423839100857,27.74891223565138,24.150198730321986,38.54505275163958,0.35,0.35,0.0014578509561786746,7.738095238095238e-06,0.0,0.0,0.0005152775965672979,259.996840176878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0005152775965673317,504836.25225849496,0.35,0.0005152775965673317,-0.0026946835373191647
2016-08-29,v0_4_full_enriched_scores,DATA_GUARD,0,False,13.657189244924345,31.551189939810044,59.17193707455018,60.44589947089943,51.20142442119606,57.95741849634066,44.44543034605146,29.942897975066415,25.909670132202105,42.04258150365934,0.35,0.35,0.0013700976194552794,8.134920634920636e-06,0.0,0.0,0.00048482186522204616,244.75565345167095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0004848218652220293,505081.0079119466,0.35,0.0004848218652220293,-0.002211168113595896
2016-08-30,v0_4_full_enriched_scores,DATA_GUARD,0,False,13.528247349275768,36.33352294927964,59.40806273453768,60.78214285714283,51.05163822015832,60.62557424832874,41.477702191987895,29.430630237180473,26.11603173235021,39.37442575167126,0.35,0.35,-0.003249529673336693,7.738095238095238e-06,0.0,0.0,-0.0011323056237630806,-571.9060657146222,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0011323056237630968,504509.101846232,0.35,-0.0011323056237630968,-0.0033409700192689185
2016-08-31,v0_4_full_enriched_scores,DATA_GUARD,0,False,10.549475942798884,32.8076137839031,58.82647452078362,60.107671957671926,51.32735121298367,56.67553781326236,45.97916461270498,25.257440305671324,19.235099678649217,43.32446218673764,0.35,0.35,-0.0010295126973233204,7.738095238095238e-06,0.0,0.0,-0.0003552996821584002,-179.2519235319862,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.00035529968215841645,504329.8499227,0.35,-0.00035529968215841645,-0.0036950826558412864
2016-09-01,v0_4_full_enriched_scores,DATA_GUARD,0,False,8.102955906185484,33.85163655019918,57.861371841851536,59.01825396825393,52.390848294537804,58.06680290213224,46.71489368694337,19.65060888591357,12.223079481928842,41.93319709786776,0.35,0.35,0.002576434215046275,7.738095238095238e-06,0.0,0.0,0.000906781737170958,457.3170974200745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0009067817371708475,504787.1670201201,0.35,0.0009067817371708475,-0.0027916515521401175
2016-09-02,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.1435337282956635,38.094079210291426,59.44692106208841,53.51759259259255,48.20714678303848,52.80375756423661,43.610536001840345,20.18245920599948,11.177864796078179,47.19624243576339,0.35,0.35,0.00325509679629965,7.738095238095238e-06,0.0,0.0,0.0011443136406096394,577.6348408258198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0011443136406095178,505364.8018609459,0.35,0.0011443136406095178,-0.001650532436481389
2016-09-06,v0_4_full_enriched_scores,DATA_GUARD,0,False,3.7519085164735833,48.09673486075456,63.42262311266879,44.67261904761902,47.53687759057454,54.356881475144945,40.71687370600414,19.236672732259606,10.434524134727788,45.643118524855055,0.35,0.35,0.006232923497267562,7.738095238095238e-06,0.0,0.0,0.0021865529859484084,1105.006916502277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0021865529859483868,506469.80877744814,0.35,0.0021865529859483868,0.0
2016-09-07,v0_4_full_enriched_scores,DATA_GUARD,0,False,2.6612767178898133,54.18780018756935,66.97775870894164,35.51785714285712,45.734340989715335,52.62740392231411,38.84127805711657,19.058421684815112,9.620363553858185,47.37259607768589,0.35,0.35,0.0005939753924479874,7.3412698412698415e-06,0.0,0.0,0.00021266321275362096,107.70749669732417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00021266321275370537,506577.51627414546,0.35,0.00021266321275370537,0.0
2016-09-08,v0_4_full_enriched_scores,DATA_GUARD,0,False,2.492949240947803,55.14958774145543,66.7098001080971,33.132142857142824,47.39388127028994,53.433133732534934,41.35462880804495,18.626197430494948,9.312641151504907,46.566866267465066,0.35,0.35,-0.005851424694708229,8.134920634920636e-06,0.0,0.0,-0.0020427109447351817,-1034.7914368499614,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.002042710944735182,505542.7248372955,0.35,-0.002042710944735182,-0.002042710944735182
2016-09-09,v0_4_full_enriched_scores,DATA_GUARD,0,False,15.32386822467448,40.850182876397504,53.885159143528774,49.06990740740737,65.75021061101695,66.19372366378354,65.30669755825036,24.224496657632628,21.030570098104683,33.806276336216456,0.35,0.35,-0.02516420711421996,8.53174603174603e-06,0.0,0.0,-0.008801926855056352,-4449.750086123755,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.008801926855056319,501092.9747511717,0.35,-0.008801926855056319,-0.010826658007469958
2016-09-12,v0_4_full_enriched_scores,DATA_GUARD,0,False,20.17400977555525,34.83385159133066,47.29829124768434,62.095701058201016,62.49140730665259,70.84473909324208,54.1380755200631,32.787745514538706,33.9985737171323,29.155260906757917,0.35,0.35,0.01793839691984589,8.53174603174603e-06,0.0,0.0,0.006283984556866696,3148.8605148907563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00628398455686674,504241.83526606247,0.35,0.00628398455686674,-0.00461070800232477
2016-09-13,v0_4_full_enriched_scores,DATA_GUARD,0,False,32.41116185123296,26.58876299450286,37.17405150092487,75.74041005291001,67.34122408835097,73.93102683521846,60.751421341483464,49.69978752154368,57.576725640464396,26.06897316478154,0.35,0.35,-0.008940084243101443,9.325396825396825e-06,0.0,0.0,-0.003122967977148997,-1574.7311042747529,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0031229679771489494,502667.1041617877,0.35,-0.0031229679771489494,-0.007719276886030468
2016-09-14,v0_4_full_enriched_scores,DATA_GUARD,0,False,32.244027958980624,31.90234498877569,39.14615057132076,75.22235449735444,65.6093477050631,68.80627633621644,62.41241907390976,50.89598806653137,57.46340953411397,31.193723663783558,0.35,0.35,0.004770578541070325,8.928571428571428e-06,0.0,0.0,0.0016755060608031852,842.2217795894613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0016755060608031336,503509.3259413772,0.35,0.0016755060608031336,-0.00605670452043483
2016-09-15,v0_4_full_enriched_scores,DATA_GUARD,0,False,33.55543169013409,34.22286768658102,40.308726325969964,71.2093915343915,65.1988266885336,71.20794126033647,59.18971211673074,51.23360071207003,58.714114702872195,28.79205873966353,0.35,0.35,0.015538674033149125,7.738095238095238e-06,0.0,0.0,0.005443565673506955,2740.886082985106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0054435656735070115,506250.2120243623,0.35,0.0054435656735070115,-0.0006461089157498989
2016-09-16,v0_4_full_enriched_scores,DATA_GUARD,0,False,22.508394310586535,47.61676170934427,49.02003727833207,55.126455026454984,53.60931051236775,54.76594430187244,52.45267672286306,29.645308626438702,24.449059602542416,45.23405569812756,0.35,0.35,-0.00047713362801760084,6.15079365079365e-06,0.0,0.0,-0.0001629987539331444,-82.5181537383612,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.00016299875393310792,506167.69387062395,0.35,-0.00016299875393310792,-0.0008090023547348002
2016-09-19,v0_4_full_enriched_scores,DATA_GUARD,0,False,13.065807948936365,54.25842213103409,54.01239369688149,43.63981481481478,50.79098900690191,53.290997370338694,48.29098064346512,18.845577612561545,9.557769273528292,46.709002629661306,0.35,0.35,-0.004348196777218871,6.547619047619047e-06,0.0,0.0,-0.0015176129196456524,-768.1666317253043,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0015176129196456944,505399.5272388986,0.35,-0.0015176129196456944,-0.0023253875219549913
2016-09-20,v0_4_full_enriched_scores,DATA_GUARD,0,False,8.697542345507905,56.826196001647176,53.3657525814552,37.71335978835976,52.417817426371755,56.03744891170042,48.79818594104308,17.586785307914585,8.794863381119587,43.96255108829958,0.35,0.35,0.0018838842267512312,6.547619047619047e-06,0.0,0.0,0.0006636154317438833,335.3909254717962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0006636154317438692,505734.9181643704,0.35,0.0006636154317438692,-0.0016633152532554707
2016-09-21,v0_4_full_enriched_scores,DATA_GUARD,0,False,8.253865635138212,57.67156721373769,56.07940814891172,31.376917989417954,40.944150592633136,38.37820390964104,43.51009727562523,21.59413613057206,8.251582810643091,61.62179609035896,0.35,0.35,0.009829059829059794,6.547619047619047e-06,0.0,0.0,0.00344442689255188,1741.9669526278817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.003444426892551755,507476.8851169983,0.35,0.003444426892551755,0.0
2016-09-22,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.733346409377968,66.74024999243916,64.56874727690273,22.068584656084628,33.13595893099928,34.03157969774736,32.240338164251206,22.35240253122494,7.813729940882374,65.96842030225264,0.35,0.35,0.007955988150655902,3.3730158730158734e-06,0.0,0.0,0.0027867883130470255,1414.2306525855588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0027867883130470172,508891.11576958385,0.35,0.0027867883130470172,0.0
2016-09-23,v0_4_full_enriched_scores,DATA_GUARD,0,False,4.894048613988819,71.29613218399734,72.3570905842263,21.308134920634895,29.299938277836517,31.961513480974563,26.638363074698475,23.26877920766708,8.345543437214292,68.03848651902544,0.35,0.35,-0.006381728104794759,1.7857142857142853e-06,0.0,0.0,-0.0022324441223924513,-1136.070980337544,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0022324441223925406,507755.0447892463,0.35,-0.0022324441223925406,-0.0022324441223925406
2016-09-26,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.9153993009143395,64.55415483430548,69.36814182892519,31.30277777777775,39.74602628519949,37.280716345087605,42.21133622531138,22.659159423463606,9.305784679647346,62.719283654912395,0.35,0.35,-0.008366432857263573,1.7857142857142853e-06,0.0,0.0,-0.002927090785756536,-1486.2451130240001,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.002927090785756592,506268.79967622226,0.35,-0.002927090785756592,-0.005153000341528657
2016-09-27,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.432378271505965,62.61229408648976,67.92597789571272,35.24378306878303,34.48541618330922,34.70594525235244,34.264887114265996,23.571012836845124,9.663332199910982,65.29405474764755,0.35,0.35,0.009885801943071426,4.563492063492064e-06,0.0,0.0,0.0034629969499162683,1753.207309116528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0034629969499162527,508022.0069853388,0.35,0.0034629969499162527,-0.0017078482160780561
2016-09-28,v0_4_full_enriched_scores,DATA_GUARD,0,False,5.310458761257876,60.11884457623147,68.03880778407951,35.58055555555552,35.09159512976413,39.42301904128251,30.760171218245752,22.428823706724142,9.712771289393025,60.57698095871749,0.35,0.35,0.0016877637130801038,4.9603174603174595e-06,0.0,0.0,0.0005939415059272425,301.73535587305224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0005939415059272868,508323.7423412119,0.35,0.0005939415059272868,-0.001114921072092101
2016-09-29,v0_4_full_enriched_scores,DATA_GUARD,0,False,8.861045475890462,57.505235370624774,68.65585748215715,39.90806878306876,41.005611521706655,39.5242451604727,42.486977882940614,26.348677799113997,14.972985452309562,60.4757548395273,0.35,0.35,-0.007245155855096885,5.357142857142857e-06,0.0,0.0,-0.002532322406426767,-1287.2396024493576,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.002532322406426757,507036.50273876253,0.35,-0.002532322406426757,-0.0036444201389066455
2016-09-30,v0_4_full_enriched_scores,DATA_GUARD,0,False,11.681419470514411,52.31362820850699,67.36183712632764,43.78968253968251,36.31889873019415,37.446614707093744,35.19118275329455,31.25692019296894,20.8247651596565,62.553385292906256,0.35,0.35,0.00746775288526802,4.9603174603174595e-06,0.0,0.0,0.002616937716193013,1326.8829475036696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0026169377161928686,508363.3856862662,0.35,0.0026169377161928686,-0.001037019643228776
