date,QQQ_Haven_35_20_45,TQQQ_Haven_35_20_45,QQQ_Haven_50_15_35,TQQQ_Haven_50_15_35,QQQ_Haven_60_10_30,TQQQ_Haven_60_10_30,QQQ_Static35,TQQQ_Static35,QQQ_BuyHold,TQQQ_BuyHold,BIL_like_Cash
2018-03-01,115.6813596944628,148.40729574820708,122.33912918723415,173.10654207317305,126.9545337012933,191.31427903130444,115.56732624512765,147.97555181973897,146.83281149101296,279.11180729012324,101.14110336573954
2018-03-02,116.24744875286501,150.57441344559044,123.06054388893573,176.1568344550203,127.79580214519399,195.10538045652876,115.94311861427353,149.40548535213404,148.18080240389864,286.7871808983532,101.14710360183206
2018-03-05,116.93369332453469,153.08205493602858,123.93624839657977,179.69720178627745,128.8179177017905,199.5152549122773,116.39747988993427,151.05166988956236,149.82338735734874,295.78341306464597,101.15318446937005
2018-03-06,117.19928929916436,154.11191242266082,124.27457685260141,181.1547021006552,129.2125292659089,201.3342282679619,116.57452418413641,151.7259300334738,150.45721089916907,299.5216121248043,101.1594664032468
2018-03-07,117.34640142993706,154.7270720560469,124.46136471120354,182.0255801036975,129.43002496397713,202.42155985342993,116.67358314718774,152.129037353835,150.80536749256342,301.7611447440837,101.16566844196082
2018-03-08,117.69217340583896,155.95449506968677,124.90263305764155,183.76693464911082,129.94527795194978,204.59854119003703,116.90304330858052,152.92915714987373,151.63558706142675,306.26137758773984,101.17187086091886
2018-03-09,119.50691537152049,163.19950671742052,126.95325155530254,192.8439296031294,132.2064659871471,215.30256113903317,117.70257953983871,156.0516336033954,154.58152746707086,324.0929681215869,101.17803351257646
2018-03-12,120.01632397030717,165.15594937531168,127.52773932008539,195.2995055327419,132.83944358298925,218.20461014400698,117.92611381862052,156.87543518355236,155.4028199437959,328.9445832098558,101.18419653961782
2018-03-13,118.71066108699637,160.36105183561574,126.05315001867372,189.27432334666568,131.21259383662036,211.0759908508175,117.36898067331019,154.88835958750852,153.2870991070151,317.00182041403855,101.19052055190156
2018-03-14,118.69557155961952,159.9279081796802,126.03562709868305,188.73038218309327,131.19279221655182,210.43292757691842,117.36663226792668,154.71084081677645,153.26031783060014,315.9265060751028,101.19692526937301
2018-03-15,118.61413713790894,159.35905221952152,125.9432444781513,188.01635999931955,131.09047518370843,209.5891689789015,117.33566076190058,154.47569668197255,153.1264114485254,314.51674357563206,101.20345086475247
2018-03-16,118.33354158086478,158.51683372356226,125.62617951829667,186.95981956298778,130.74053851298413,208.34132184596677,117.2185056018323,154.1241550760935,152.67112974947133,312.4338512340716,101.2100170410288
2018-03-19,116.31828217770455,150.5578355996636,123.35249557334916,176.98526650620713,128.2345977028707,196.5713971675206,116.34944160645391,150.74424446447375,149.41858836433676,292.8199483510437,101.21662380603011
2018-03-20,116.62610316745867,151.4444479020659,123.69882455794203,178.09191505944824,128.6153140627061,197.87205029945284,116.48847351319685,151.13822004198286,149.91039101903687,294.97057702891516,101.22331133296017
2018-03-21,116.22139262811243,149.69368321427265,123.2422283350704,175.90367772061327,128.11214114225038,195.2969819677609,116.31597691733609,150.37946011277862,149.25763476825307,290.70318784132786,101.23003946972533
2018-03-22,113.9279670637922,140.94596404986777,120.65777020273968,164.98115244662688,125.26704396639997,182.4561843381234,115.31595378250653,146.5401876169135,145.57358579122698,269.46361288683823,101.23648685914392
2018-03-23,111.52767549420808,131.83861973593142,117.95633754984492,153.6538303635336,122.29697155686577,169.19149171153322,114.25711231223472,142.4027634387853,141.73752508456624,247.69484780491956,101.24285431278169
2018-03-26,112.99959945440312,137.1559540589073,120.17533962301535,162.4508708310829,125.05434609763779,180.78519101857154,115.74781199376147,148.01734350589092,147.00428442308174,275.56835019685894,101.24930251838376
2018-03-27,111.687944931955,132.42679166815483,118.1958752322987,154.5111998129173,122.58901893213445,170.21461548574783,114.44178943192595,143.055716921593,142.24721147216454,249.14271199356529,101.25595202614835
2018-03-28,111.2300479531948,130.78862314634844,117.5061942895782,151.79926160842098,121.731886261659,166.63909367991909,113.98584150171398,141.33547948223665,140.61084991198058,240.55289784513803,101.26252160875005
2018-03-29,111.96792925684429,133.40080877130254,118.60740998515811,156.09033973162244,123.094882111008,172.2712393126622,114.72120015670176,144.08014943768717,143.18610744931922,253.87155497227067,101.26893088343121
2018-04-02,109.36035431036882,123.8964796871765,115.67966549571224,144.28374144981282,119.88148123581452,158.47961285480662,113.56746000659881,139.60812450502743,139.0549651498385,231.32805554379598,101.2753405637788
2018-04-03,110.34630490703701,127.22303519379624,116.78730215765161,148.39922058884457,121.0964146099264,163.2653088746288,114.01955231344225,141.25314673545054,140.6197917784297,239.0880995724146,101.28191140432727
2018-04-04,111.73985375030513,132.03830343710362,118.35390642305931,154.36644035572357,122.8159188884781,170.21586340517484,114.65363540285169,143.59724255478562,142.83737465780467,250.3958342153171,101.28840228872878
2018-04-05,112.25049435430662,133.69908330950656,118.92811444227947,156.42881236487526,123.4463737145247,172.6231336485501,114.88689708105943,144.39248956673202,143.6510845046721,254.32877524236935,101.29473281387182
2018-04-06,110.00480032613562,125.71910236455919,116.39965435569796,146.508027506143,120.66701333323672,161.03066870941782,113.88539502687891,140.62712291377298,140.05645419213687,235.34990051225626,101.30110393099525
2018-04-09,110.62423679976332,127.73248891350633,117.09560512656161,149.00041334446723,121.43046840997913,163.93065708594256,114.17001318819,141.6174399559872,141.04005950153703,240.0575758858645,101.30751564769244
2018-04-10,112.57822721929594,134.4847838794327,119.29269793264274,157.36867553600945,123.8424619113885,173.67839549371652,115.05642590094513,144.89782955754688,144.15182902582126,255.91634562465632,101.31404837439592
2018-04-11,112.06010166428439,132.67645857787429,118.70888085365404,155.11976785942767,123.20026238991926,171.04976079293183,114.8288780359849,144.0506208362352,143.32023544605562,251.61085474789408,101.32050111438168
2018-04-12,113.14101107490724,136.39994570430244,119.92501860665514,159.74458378029408,124.53619849435964,176.44887030568336,115.31754845977183,145.82442906878455,145.04601567073053,260.4335125523901,101.32691405879743
2018-04-13,112.67374317726558,134.78219825048495,119.3982973232249,157.73090762113299,123.95658007874775,174.0931235609662,115.11334315591546,145.07301877712547,144.29489888900673,256.5683078616488,101.33340782729765
2018-04-16,113.36225687531515,137.16448672429036,120.17302177718621,160.6924253922648,124.80772292394538,177.55347229893266,115.42526541329221,146.20010954343508,145.39474846224513,262.2327589856486,101.33994222363572
2018-04-17,115.31586346413098,144.18505684785822,122.37294326158106,169.43063106698744,127.22640438467504,187.77581579066592,116.29978653306404,149.47934295177936,148.52440171942752,279.0059692646377,101.34659768412698
2018-04-18,115.50622481769676,144.99032390195092,122.58707467173697,170.43533526241782,127.46162957374678,188.954074379945,116.38810253368032,149.85013886738804,148.82842517869665,280.9491554125569,101.35329379861685
2018-04-19,114.65832737324916,141.8373905459946,121.63044727491325,166.4967302603861,126.40795465530333,184.32992318772324,116.01866676293943,148.4300978925219,147.46031961198548,273.30764997248235,101.36003057508954
2018-04-20,113.20811982673558,136.39938246356016,119.9953980387104,159.71362876604417,124.60822814405401,176.37782690550173,115.38103712501311,145.94596838812012,145.12649246877234,260.20490241734075,101.36680802157838
2018-04-23,112.98083695522558,135.54191710446918,119.73893332333081,158.64618470630404,124.32575117947935,175.1289759693126,115.28400620020098,145.55002787235944,144.75987594435952,258.1558782439357,101.37354569631792
2018-04-24,111.0673922719948,128.63187701213343,117.5837744585635,150.05209241236622,121.95590115518226,165.08321970471243,114.43427348974635,142.3093000906494,141.69281575232077,241.70018204140408,101.38052518448393
2018-04-25,111.17546111736576,129.0391996059548,117.70482836928127,150.55629501541245,122.08834789946022,165.66989107536617,114.48741862622227,142.51196342066436,141.86271121485353,242.6527242707762,101.3875051531821
2018-04-26,113.04940315773865,135.44192344007578,119.81232686811767,158.49292121292217,124.40243168606327,174.91629854811174,115.33607461006035,145.6110783028149,144.84929460885047,257.69865797383704,101.39440513617171
2018-04-27,113.106745281274,135.6965020758114,119.87639693048573,158.8087835931705,124.47238023242258,175.28470873376753,115.36600720730424,145.7362955384736,144.9387132733414,258.29981795859635,101.40118488111834
2018-04-30,112.46627991115783,133.3852955524792,119.15467262885588,155.93420729808076,123.67841386574716,171.92457893546893,115.08454575417116,144.6558117726698,143.91039863169573,252.79624063333492,101.40796507939311
2018-05-01,113.49647503110994,136.85573517975402,120.31383724688325,160.2442271136315,124.95186046918307,176.95540519522893,115.55020581751229,146.30802294729133,145.55570205832876,261.0135049320522,101.41494693730633
2018-05-02,112.96254071398124,134.94862313941968,119.71194411390513,157.87094545665926,124.28949417889508,174.17975226343097,115.3168060108488,145.42163499344696,144.69728287921586,256.46246983616294,101.42184878786176
