date,drawdown_63,drawdown_252,below_ma200,negative_return_5
2021-02-11,0.0,0.0,0.0,0.0
2021-02-12,0.0,0.0,0.0,0.0
2021-02-16,0.0,0.0,0.0,6.269841269841265
2021-02-17,0.0,0.0,0.0,23.730158730158735
2021-02-18,0.0,0.0,0.0,32.14285714285714
2021-02-19,9.126984126984127,0.0,0.0,61.507936507936506
2021-02-22,49.92063492063491,38.492063492063494,0.0,92.14285714285714
2021-02-23,53.25396825396825,42.61904761904762,0.0,91.98412698412699
2021-02-24,43.412698412698404,30.555555555555543,0.0,85.47619047619048
2021-02-25,71.03174603174602,63.0952380952381,0.0,95.31746031746033
2021-02-26,66.74603174603175,57.06349206349208,0.0,93.4126984126984
2021-03-01,45.15873015873015,33.0952380952381,0.0,10.23809523809524
2021-03-02,60.07936507936509,49.92063492063491,0.0,57.38095238095238
2021-03-03,77.53968253968253,72.46031746031747,0.0,93.0952380952381
2021-03-04,84.52380952380952,81.34920634920636,0.0,84.52380952380952
2021-03-05,77.85714285714286,73.0952380952381,0.0,73.25396825396825
2021-03-08,88.8095238095238,86.26984126984127,0.0,97.06349206349208
2021-03-09,72.61904761904762,65.47619047619048,0.0,75.31746031746033
2021-03-10,74.84126984126985,68.8095238095238,0.0,6.111111111111114
2021-03-11,60.55555555555554,50.55555555555554,0.0,0.0
2021-03-12,66.11111111111111,55.793650793650784,0.0,0.0
2021-03-15,59.44444444444446,48.968253968253975,0.0,0.0
2021-03-16,55.0,44.52380952380952,0.0,0.0
2021-03-17,52.61904761904762,41.98412698412699,0.0,0.0
2021-03-18,73.25396825396825,66.74603174603175,0.0,75.0
2021-03-19,69.76190476190476,62.30158730158729,0.0,44.04761904761904
2021-03-22,59.44444444444446,49.12698412698413,0.0,23.888888888888886
2021-03-23,62.61904761904762,52.77777777777777,0.0,56.587301587301596
2021-03-24,72.46031746031747,65.79365079365078,0.0,85.63492063492063
2021-03-25,73.73015873015873,67.38095238095238,0.0,27.698412698412696
2021-03-26,64.20634920634922,54.68253968253967,0.0,0.0
2021-03-29,64.52380952380952,54.84126984126985,0.0,54.84126984126985
2021-03-30,67.69841269841271,59.44444444444446,0.0,55.0
2021-03-31,58.968253968253975,48.492063492063494,0.0,0.0
2021-04-01,40.07936507936509,27.38095238095238,0.0,0.0
2021-04-05,5.952380952380949,0.0,0.0,0.0
2021-04-06,9.285714285714292,0.0,0.0,0.0
2021-04-07,2.142857142857139,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0,0.0
2021-04-09,0.0,0.0,0.0,0.0
2021-04-12,0.0,0.0,0.0,0.0
2021-04-13,0.0,0.0,0.0,0.0
2021-04-14,0.8730158730158735,0.0,0.0,0.0
2021-04-15,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0
2021-04-19,0.0,0.0,0.0,2.460317460317455
2021-04-20,9.126984126984127,0.5555555555555571,0.0,62.61904761904762
2021-04-21,0.0,0.0,0.0,0.0
2021-04-22,15.634920634920633,6.746031746031747,0.0,72.93650793650792
2021-04-23,0.0,0.0,0.0,48.492063492063494
2021-04-26,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0
2021-04-28,0.0,0.0,0.0,34.68253968253967
2021-04-29,0.0,0.0,0.0,0.0
2021-04-30,1.1904761904761898,0.0,0.0,45.63492063492063
2021-05-03,11.19047619047619,2.9365079365079367,0.0,68.4920634920635
2021-05-04,42.14285714285714,32.14285714285714,0.0,85.31746031746033
2021-05-05,46.111111111111114,36.111111111111114,0.0,84.36507936507937
2021-05-06,34.52380952380952,25.317460317460316,0.0,80.71428571428572
2021-05-07,23.57142857142857,14.682539682539684,0.0,57.06349206349208
2021-05-10,56.269841269841265,47.69841269841271,0.0,87.06349206349208
2021-05-11,56.74603174603175,48.33333333333334,0.0,65.63492063492063
2021-05-12,73.57142857142858,68.33333333333334,0.0,89.44444444444446
2021-05-13,67.85714285714286,61.507936507936506,0.0,89.28571428571428
2021-05-14,54.68253968253967,46.428571428571416,0.0,78.65079365079364
2021-05-17,59.12698412698413,51.190476190476204,0.0,36.9047619047619
2021-05-18,62.93650793650792,55.47619047619048,0.0,56.269841269841265
2021-05-19,61.82539682539684,54.52380952380952,0.0,0.0
2021-05-20,47.22222222222223,37.38095238095238,0.0,0.0
2021-05-21,54.04761904761904,46.111111111111114,0.0,21.03174603174604
2021-05-24,32.77777777777777,23.57142857142857,0.0,0.0
2021-05-25,30.873015873015873,21.66666666666667,0.0,0.0
2021-05-26,25.47619047619048,16.58730158730158,0.0,0.0
2021-05-27,30.714285714285722,21.825396825396822,0.0,0.0
2021-05-28,27.698412698412696,18.96825396825396,0.0,0.0
2021-06-01,31.190476190476204,22.77777777777777,0.0,21.984126984126988
2021-06-02,28.015873015873012,19.76190476190476,0.0,21.03174603174604
2021-06-03,43.888888888888886,35.0,0.0,62.46031746031747
2021-06-04,15.0,7.38095238095238,0.0,0.0
2021-06-07,9.920634920634924,2.7777777777777715,0.0,0.0
2021-06-08,8.650793650793645,1.5079365079365061,0.0,0.0
2021-06-09,8.174603174603178,1.1904761904761898,0.0,0.0
2021-06-10,0.0,0.0,0.0,0.0
2021-06-11,0.0,0.0,0.0,0.0
2021-06-14,0.0,0.0,0.0,0.0
2021-06-15,0.0,0.0,0.0,0.0
2021-06-16,0.0,0.0,0.0,0.0
2021-06-17,0.0,0.0,0.0,0.0
2021-06-18,0.0,0.0,0.0,14.047619047619051
2021-06-21,0.0,0.0,0.0,24.682539682539684
2021-06-22,0.0,0.0,0.0,0.0
2021-06-23,0.0,0.0,0.0,0.0
2021-06-24,0.0,0.0,0.0,0.0
2021-06-25,0.0,0.0,0.0,0.0
2021-06-28,0.0,0.0,0.0,0.0
2021-06-29,0.0,0.0,0.0,0.0
2021-06-30,0.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0
2021-07-02,0.0,0.0,0.0,0.0
2021-07-06,0.0,0.0,0.0,0.0
2021-07-07,0.0,0.0,0.0,0.0
2021-07-08,0.0,0.0,0.0,0.0
2021-07-09,0.0,0.0,0.0,0.0
2021-07-12,0.0,0.0,0.0,0.0
2021-07-13,0.0,0.0,0.0,5.952380952380949
2021-07-14,0.0,0.0,0.0,5.476190476190482
2021-07-15,0.0,0.0,0.0,10.555555555555557
2021-07-16,6.746031746031747,0.5555555555555571,0.0,57.06349206349208
2021-07-19,26.269841269841265,20.079365079365076,0.0,76.9047619047619
2021-07-20,0.0,0.0,0.0,57.22222222222223
2021-07-21,0.0,0.0,0.0,40.23809523809524
2021-07-22,0.0,0.0,0.0,0.0
2021-07-23,0.0,0.0,0.0,0.0
2021-07-26,0.0,0.0,0.0,0.0
2021-07-27,0.0,0.0,0.0,0.0
2021-07-28,0.0,0.0,0.0,0.0
2021-07-29,0.0,0.0,0.0,0.39682539682539186
2021-07-30,0.0,0.0,0.0,57.53968253968253
2021-08-02,0.0,0.0,0.0,59.44444444444446
2021-08-03,0.0,0.0,0.0,1.1904761904761898
2021-08-04,0.0,0.0,0.0,11.666666666666671
2021-08-05,0.0,0.0,0.0,0.0
2021-08-06,0.0,0.0,0.0,0.0
2021-08-09,0.0,0.0,0.0,0.0
2021-08-10,0.0,0.0,0.0,29.126984126984127
2021-08-11,0.0,0.0,0.0,39.12698412698413
2021-08-12,0.0,0.0,0.0,46.74603174603175
2021-08-13,0.0,0.0,0.0,20.555555555555557
2021-08-16,0.0,0.0,0.0,24.841269841269835
2021-08-17,0.0,0.0,0.0,37.85714285714286
2021-08-18,21.19047619047619,15.476190476190482,0.0,61.031746031746025
2021-08-19,11.031746031746039,5.476190476190482,0.0,57.85714285714286
2021-08-20,0.0,0.0,0.0,36.111111111111114
2021-08-23,0.0,0.0,0.0,0.0
2021-08-24,0.0,0.0,0.0,0.0
2021-08-25,0.0,0.0,0.0,0.0
2021-08-26,0.0,0.0,0.0,0.0
2021-08-27,0.0,0.0,0.0,0.0
2021-08-30,0.0,0.0,0.0,0.0
2021-08-31,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0
2021-09-02,0.0,0.0,0.0,0.0
2021-09-03,0.0,0.0,0.0,0.0
2021-09-07,0.0,0.0,0.0,11.349206349206355
2021-09-08,0.0,0.0,0.0,19.444444444444443
2021-09-09,0.0,0.0,0.0,38.01587301587301
2021-09-10,7.2222222222222285,1.5079365079365061,0.0,58.492063492063494
2021-09-13,8.174603174603178,2.460317460317455,0.0,66.11111111111111
2021-09-14,17.22222222222223,11.666666666666671,0.0,73.88888888888889
2021-09-15,0.0,0.0,0.0,50.23809523809524
2021-09-16,0.0,0.0,0.0,36.587301587301596
2021-09-17,23.253968253968253,17.698412698412696,0.0,48.33333333333334
2021-09-20,51.82539682539684,46.111111111111114,0.0,82.93650793650792
2021-09-21,49.92063492063491,44.36507936507937,0.0,78.33333333333334
2021-09-22,37.53968253968253,31.825396825396837,0.0,75.79365079365078
2021-09-23,24.682539682539684,18.96825396825396,0.0,63.730158730158735
2021-09-24,22.61904761904762,17.063492063492063,0.0,27.063492063492063
2021-09-27,36.111111111111114,30.07936507936509,0.0,0.0
2021-09-28,62.46031746031747,57.69841269841271,0.0,70.23809523809524
2021-09-29,63.412698412698404,58.492063492063494,0.0,83.73015873015873
2021-09-30,65.0,60.23809523809524,0.0,91.34920634920636
2021-10-01,61.190476190476204,56.587301587301596,0.0,88.33333333333334
2021-10-04,75.31746031746033,71.5079365079365,0.0,93.0952380952381
2021-10-05,65.63492063492063,60.87301587301587,0.0,46.111111111111114
2021-10-06,61.82539682539684,57.06349206349208,0.0,21.825396825396822
2021-10-07,56.111111111111114,51.349206349206355,0.0,0.0
2021-10-08,59.60317460317461,55.15873015873015,0.0,19.126984126984127
2021-10-11,64.04761904761904,59.28571428571428,0.0,0.0
2021-10-12,66.26984126984127,61.507936507936506,0.0,29.126984126984127
2021-10-13,61.031746031746025,56.428571428571416,0.0,23.888888888888886
2021-10-14,46.269841269841265,40.71428571428572,0.0,0.0
2021-10-15,37.85714285714286,32.14285714285714,0.0,0.0
2021-10-18,23.730158730158735,17.85714285714286,0.0,0.0
2021-10-19,9.603174603174608,4.206349206349202,0.0,0.0
2021-10-20,13.412698412698418,7.857142857142861,0.0,0.0
2021-10-21,0.0,0.0,0.0,0.0
2021-10-22,16.269841269841265,10.396825396825392,0.0,0.0
2021-10-25,0.0,0.0,0.0,0.0
2021-10-26,0.0,0.0,0.0,0.0
2021-10-27,0.0,0.0,0.0,0.0
2021-10-28,0.0,0.0,0.0,0.0
2021-10-29,0.0,0.0,0.0,0.0
2021-11-01,0.0,0.0,0.0,0.0
2021-11-02,0.0,0.0,0.0,0.0
2021-11-03,0.0,0.0,0.0,0.0
2021-11-04,0.0,0.0,0.0,0.0
2021-11-05,0.0,0.0,0.0,0.0
2021-11-08,0.0,0.0,0.0,0.0
2021-11-09,0.0,0.0,0.0,0.0
2021-11-10,22.61904761904762,16.904761904761898,0.0,56.74603174603175
2021-11-11,16.58730158730158,10.714285714285708,0.0,74.68253968253967
2021-11-12,0.0,0.0,0.0,55.793650793650784
2021-11-15,0.0,0.0,0.0,54.68253968253967
2021-11-16,0.0,0.0,0.0,8.174603174603178
2021-11-17,0.0,0.0,0.0,0.0
2021-11-18,0.0,0.0,0.0,0.0
2021-11-19,0.0,0.0,0.0,0.0
2021-11-22,0.0,0.0,0.0,0.0
2021-11-23,9.126984126984127,3.5714285714285694,0.0,28.015873015873012
2021-11-24,0.0,0.0,0.0,14.682539682539684
2021-11-26,37.53968253968253,31.825396825396837,0.0,83.25396825396825
2021-11-29,0.0,0.0,0.0,58.492063492063494
2021-11-30,29.126984126984127,23.095238095238102,0.0,66.5873015873016
2021-12-01,49.60317460317461,43.888888888888886,0.0,80.55555555555554
2021-12-02,41.190476190476204,35.31746031746033,0.0,77.85714285714286
2021-12-03,57.85714285714286,53.0952380952381,0.0,74.52380952380952
2021-12-06,52.14285714285714,46.9047619047619,0.0,87.85714285714286
2021-12-07,5.634920634920633,0.0,0.0,0.0
2021-12-08,0.0,0.0,0.0,0.0
2021-12-09,28.333333333333343,22.301587301587304,0.0,0.0
2021-12-10,4.523809523809518,0.0,0.0,0.0
2021-12-13,33.888888888888886,27.85714285714286,0.0,0.0
2021-12-14,46.111111111111114,40.55555555555554,0.0,79.60317460317461
2021-12-15,11.031746031746039,5.634920634920633,0.0,46.9047619047619
2021-12-16,50.87301587301587,45.15873015873015,0.0,70.87301587301587
2021-12-17,53.571428571428584,48.809523809523796,0.0,86.5873015873016
2021-12-20,60.55555555555554,55.95238095238096,0.0,83.25396825396825
2021-12-21,40.71428571428572,34.84126984126985,0.0,11.031746031746039
2021-12-22,23.57142857142857,17.539682539682545,0.0,47.06349206349208
2021-12-23,7.063492063492063,1.5079365079365061,0.0,0.0
2021-12-27,0.0,0.0,0.0,0.0
2021-12-28,0.0,0.0,0.0,0.0
2021-12-29,0.0,0.0,0.0,0.0
2021-12-30,0.0,0.0,0.0,0.0
2021-12-31,5.158730158730165,0.0,0.0,23.888888888888886
2022-01-03,0.0,0.0,0.0,39.92063492063491
2022-01-04,11.825396825396822,6.428571428571431,0.0,62.93650793650792
2022-01-05,54.36507936507937,49.60317460317461,0.0,91.82539682539684
2022-01-06,54.52380952380952,49.76190476190476,0.0,90.55555555555554
2022-01-07,62.61904761904762,57.69841269841271,0.0,92.30158730158729
2022-01-10,61.190476190476204,56.428571428571416,0.0,94.20634920634922
2022-01-11,51.349206349206355,46.111111111111114,0.0,80.07936507936509
2022-01-12,45.63492063492063,39.92063492063491,0.0,0.0
2022-01-13,66.42857142857142,61.82539682539684,0.0,68.4920634920635
2022-01-14,61.349206349206355,56.587301587301596,0.0,20.714285714285708
2022-01-18,78.01587301587301,74.52380952380952,0.0,79.12698412698413
2022-01-19,82.77777777777777,79.92063492063491,0.0,93.25396825396825
2022-01-20,86.5873015873016,84.36507936507937,85.79365079365078,95.95238095238096
2022-01-21,92.46031746031747,90.71428571428572,90.87301587301587,96.11111111111111
2022-01-24,91.66666666666666,89.44444444444446,89.44444444444446,96.42857142857142
2022-01-25,94.04761904761904,93.73015873015873,93.88888888888889,95.95238095238096
2022-01-26,93.88888888888889,93.4126984126984,93.25396825396825,94.36507936507937
2022-01-27,94.84126984126985,94.68253968253967,94.68253968253967,93.88888888888889
2022-01-28,91.66666666666666,89.92063492063491,90.23809523809524,19.76190476190476
2022-01-31,83.57142857142858,81.34920634920636,84.04761904761904,0.0
2022-02-01,81.82539682539684,78.96825396825398,82.61904761904762,0.0
2022-02-02,77.69841269841271,75.0,0.0,0.0
2022-02-03,91.03174603174602,89.12698412698413,89.60317460317461,0.0
2022-02-04,88.65079365079364,86.26984126984127,86.9047619047619,0.0
2022-02-07,89.92063492063491,87.85714285714286,88.33333333333334,76.26984126984127
2022-02-08,87.53968253968253,85.15873015873015,86.42857142857142,68.96825396825398
2022-02-09,80.23809523809524,77.38095238095238,0.0,41.190476190476204
2022-02-10,88.33333333333334,85.79365079365078,87.06349206349208,0.0
2022-02-11,93.0952380952381,92.61904761904762,92.77777777777777,82.93650793650792
2022-02-14,92.93650793650792,92.46031746031747,92.14285714285714,72.46031746031747
2022-02-15,89.28571428571428,87.22222222222223,87.69841269841271,49.28571428571428
2022-02-16,89.28571428571428,87.22222222222223,87.85714285714286,82.93650793650792
2022-02-17,93.73015873015873,93.25396825396825,93.88888888888889,86.9047619047619
2022-02-18,94.68253968253967,94.52380952380952,95.47619047619048,66.42857142857142
2022-02-22,95.0,95.0,96.26984126984127,80.71428571428572
2022-02-23,96.9047619047619,96.74603174603175,97.85714285714286,97.06349206349208
2022-02-24,94.52380952380952,94.36507936507937,95.15873015873015,89.92063492063491
2022-02-25,92.77777777777777,92.14285714285714,93.0952380952381,18.174603174603178
2022-02-28,92.14285714285714,91.66666666666666,92.46031746031747,0.0
2022-03-01,94.04761904761904,94.04761904761904,95.0,0.0
2022-03-02,91.82539682539684,91.34920634920636,92.30158730158729,0.0
2022-03-03,93.73015873015873,93.57142857142858,94.84126984126985,8.968253968253961
2022-03-04,94.84126984126985,94.84126984126985,96.42857142857142,76.11111111111111
2022-03-07,97.53968253968253,97.38095238095238,98.0,95.15873015873015
2022-03-08,97.53968253968253,97.53968253968253,98.0,92.61904761904762
2022-03-09,95.0,94.84126984126985,96.9047619047619,85.63492063492063
2022-03-10,95.95238095238096,95.95238095238096,97.06349206349208,83.25396825396825
2022-03-11,97.38095238095238,97.22222222222223,98.0,88.33333333333334
2022-03-14,97.69841269841271,97.69841269841271,98.0,70.39682539682539
2022-03-15,96.42857142857142,96.42857142857142,97.53968253968253,0.0
2022-03-16,93.4126984126984,93.0952380952381,94.04761904761904,0.0
2022-03-17,91.5079365079365,91.5079365079365,91.98412698412699,0.0
2022-03-18,88.65079365079364,87.22222222222223,87.85714285714286,0.0
2022-03-21,88.8095238095238,87.69841269841271,88.33333333333334,0.0
2022-03-22,84.84126984126985,82.61904761904762,84.04761904761904,0.0
2022-03-23,87.85714285714286,86.26984126984127,87.38095238095238,0.0
2022-03-24,82.30158730158729,80.07936507936509,82.61904761904762,0.0
2022-03-25,82.61904761904762,80.23809523809524,82.93650793650792,0.0
2022-03-28,75.31746031746033,74.20634920634922,79.12698412698413,0.0
2022-03-29,67.22222222222223,65.95238095238096,0.0,0.0
2022-03-30,72.30158730158729,70.71428571428572,77.69841269841271,0.0
2022-03-31,78.4920634920635,77.85714285714286,81.5079365079365,7.698412698412696
2022-04-01,78.01587301587301,77.22222222222223,80.87301587301587,0.07936507936507553
2022-04-04,61.349206349206355,68.17460317460316,0.0,0.0
2022-04-05,60.71428571428572,78.17460317460316,81.66666666666666,78.65079365079364
2022-04-06,72.93650793650792,85.15873015873015,86.9047619047619,87.53968253968253
2022-04-07,71.03174603174602,84.20634920634922,86.5873015873016,70.23809523809524
2022-04-08,77.69841269841271,88.17460317460316,89.76190476190476,85.79365079365078
2022-04-11,85.79365079365078,92.77777777777777,94.20634920634922,97.06349206349208
2022-04-12,86.74603174603175,93.25396825396825,94.84126984126985,94.04761904761904
2022-04-13,72.46031746031747,89.60317460317461,91.5079365079365,68.33333333333334
2022-04-14,82.30158730158729,93.4126984126984,95.15873015873015,89.76190476190476
2022-04-18,71.34920634920636,93.0952380952381,94.84126984126985,79.92063492063491
2022-04-19,58.809523809523796,89.28571428571428,91.03174603174602,0.0
2022-04-20,68.33333333333334,92.14285714285714,93.25396825396825,10.555555555555557
2022-04-21,77.69841269841271,94.52380952380952,96.26984126984127,84.20634920634922
2022-04-22,86.42857142857142,96.5873015873016,98.0,87.53968253968253
2022-04-25,83.25396825396825,95.63492063492063,96.9047619047619,76.74603174603175
2022-04-26,91.34920634920636,97.85714285714286,98.0,97.69841269841271
2022-04-27,91.34920634920636,97.85714285714286,98.0,95.95238095238096
2022-04-28,84.52380952380952,95.95238095238096,97.06349206349208,67.06349206349208
2022-04-29,92.93650793650792,98.0,98.0,86.26984126984127
2022-05-02,89.92063492063491,97.06349206349208,98.0,83.4126984126984
2022-05-03,89.60317460317461,96.74603174603175,98.0,2.460317460317455
2022-05-04,82.14285714285714,94.52380952380952,95.47619047619048,0.0
2022-05-05,93.25396825396825,98.0,98.0,90.07936507936509
2022-05-06,93.73015873015873,98.0,98.0,54.36507936507937
2022-05-09,97.38095238095238,98.0,98.0,95.0
2022-05-10,96.42857142857142,98.0,98.0,92.77777777777777
2022-05-11,97.85714285714286,98.0,98.0,98.0
2022-05-12,97.85714285714286,98.0,98.0,95.31746031746033
2022-05-13,95.47619047619048,98.0,98.0,71.34920634920636
2022-05-16,96.5873015873016,98.0,98.0,6.111111111111114
2022-05-17,93.73015873015873,98.0,98.0,0.0
2022-05-18,97.85714285714286,98.0,98.0,30.873015873015873
2022-05-19,98.0,98.0,98.0,37.85714285714286
2022-05-20,98.0,98.0,98.0,88.96825396825398
2022-05-23,96.74603174603175,98.0,98.0,60.71428571428572
2022-05-24,98.0,98.0,98.0,94.04761904761904
2022-05-25,97.22222222222223,98.0,98.0,15.793650793650798
2022-05-26,95.0,97.69841269841271,98.0,0.0
2022-05-27,91.66666666666666,96.74603174603175,96.9047619047619,0.0
2022-05-31,91.98412698412699,96.74603174603175,97.22222222222223,0.0
2022-06-01,92.77777777777777,96.9047619047619,97.38095238095238,0.0
2022-06-02,89.28571428571428,94.84126984126985,95.15873015873015,0.0
2022-06-03,92.77777777777777,96.9047619047619,97.22222222222223,0.0
2022-06-06,92.14285714285714,96.42857142857142,96.9047619047619,38.492063492063494
2022-06-07,90.55555555555554,95.79365079365078,95.31746031746033,2.6190476190476204
2022-06-08,91.98412698412699,96.26984126984127,95.95238095238096,3.5714285714285694
2022-06-09,95.0,97.69841269841271,97.85714285714286,89.92063492063491
2022-06-10,98.0,98.0,98.0,92.30158730158729
2022-06-13,98.0,98.0,98.0,98.0
2022-06-14,98.0,98.0,98.0,98.0
2022-06-15,98.0,98.0,98.0,96.74603174603175
2022-06-16,98.0,98.0,98.0,97.85714285714286
2022-06-17,98.0,98.0,98.0,88.8095238095238
2022-06-21,98.0,98.0,98.0,0.0
2022-06-22,98.0,98.0,98.0,0.0
2022-06-23,97.85714285714286,98.0,97.69841269841271,0.0
2022-06-24,94.68253968253967,96.74603174603175,96.26984126984127,0.0
2022-06-27,95.0,96.9047619047619,96.42857142857142,0.0
2022-06-28,97.85714285714286,98.0,97.85714285714286,0.0
2022-06-29,97.22222222222223,98.0,97.22222222222223,0.0
2022-06-30,98.0,98.0,98.0,59.76190476190476
2022-07-01,97.53968253968253,98.0,97.69841269841271,86.42857142857142
2022-07-05,95.79365079365078,97.85714285714286,96.42857142857142,64.68253968253967
2022-07-06,93.57142857142858,97.38095238095238,95.95238095238096,0.0
2022-07-07,87.53968253968253,95.47619047619048,94.68253968253967,0.0
2022-07-08,87.22222222222223,95.31746031746033,94.36507936507937,0.0
2022-07-11,88.96825396825398,97.22222222222223,95.79365079365078,0.0
2022-07-12,89.28571428571428,98.0,96.11111111111111,29.76190476190476
2022-07-13,89.28571428571428,98.0,96.11111111111111,48.650793650793645
2022-07-14,88.8095238095238,97.69841269841271,95.63492063492063,75.95238095238096
2022-07-15,85.79365079365078,95.31746031746033,94.20634920634922,51.507936507936506
2022-07-18,86.26984126984127,96.42857142857142,94.68253968253967,15.317460317460316
2022-07-19,80.71428571428572,93.73015873015873,91.34920634920636,0.0
2022-07-20,73.88888888888889,92.61904761904762,90.07936507936509,0.0
2022-07-21,57.69841269841271,91.66666666666666,88.8095238095238,0.0
2022-07-22,59.60317460317461,92.77777777777777,90.23809523809524,0.0
2022-07-25,62.30158730158729,93.25396825396825,90.39682539682539,0.0
2022-07-26,70.55555555555554,94.68253968253967,92.93650793650792,54.84126984126985
2022-07-27,49.60317460317461,91.34920634920636,87.85714285714286,0.0
2022-07-28,42.14285714285714,90.23809523809524,86.42857142857142,0.0
2022-07-29,29.126984126984127,88.4920634920635,84.52380952380952,0.0
2022-08-01,29.92063492063491,88.4920634920635,84.36507936507937,0.0
2022-08-02,31.825396825396837,88.65079365079364,85.15873015873015,0.0
2022-08-03,0.0,86.9047619047619,79.76190476190476,0.0
2022-08-04,0.0,86.26984126984127,78.33333333333334,0.0
2022-08-05,0.0,86.9047619047619,79.76190476190476,0.0
2022-08-08,0.0,86.9047619047619,80.07936507936509,0.0
2022-08-09,1.1904761904761898,87.85714285714286,82.14285714285714,0.0
2022-08-10,0.0,85.15873015873015,75.0,0.0
2022-08-11,0.0,86.11111111111111,76.5873015873016,25.793650793650798
2022-08-12,0.0,83.25396825396825,71.1904761904762,0.0
2022-08-15,0.0,82.30158730158729,69.12698412698413,0.0
2022-08-16,0.0,82.46031746031747,69.28571428571428,0.0
2022-08-17,0.0,84.20634920634922,72.61904761904762,1.1904761904761898
2022-08-18,0.0,84.04761904761904,71.66666666666666,0.0
2022-08-19,12.936507936507937,86.42857142857142,76.11111111111111,70.23809523809524
2022-08-22,38.650793650793645,88.8095238095238,82.93650793650792,91.34920634920636
2022-08-23,39.12698412698413,88.8095238095238,82.77777777777777,90.87301587301587
2022-08-24,37.22222222222223,88.17460317460316,81.34920634920636,85.47619047619048
2022-08-25,21.66666666666667,86.26984126984127,76.9047619047619,72.93650793650792
2022-08-26,56.111111111111114,91.1904761904762,85.63492063492063,88.4920634920635
2022-08-29,60.55555555555554,91.98412698412699,86.26984126984127,78.17460317460316
2022-08-30,66.42857142857142,92.93650793650792,87.69841269841271,85.31746031746033
2022-08-31,68.65079365079364,93.25396825396825,88.33333333333334,89.12698412698413
2022-09-01,68.17460317460316,93.0952380952381,88.01587301587301,93.57142857142858
2022-09-02,74.84126984126985,94.52380952380952,89.28571428571428,84.04761904761904
2022-09-06,76.74603174603175,94.84126984126985,89.92063492063491,82.77777777777777
2022-09-07,68.96825396825398,93.0952380952381,86.9047619047619,37.85714285714286
2022-09-08,65.95238095238096,92.30158730158729,85.79365079365078,8.650793650793645
2022-09-09,54.84126984126985,90.23809523809524,82.46031746031747,0.0
2022-09-12,46.74603174603175,88.33333333333334,79.12698412698413,0.0
2022-09-13,76.26984126984127,94.68253968253967,88.65079365079364,14.841269841269835
2022-09-14,73.73015873015873,93.57142857142858,87.38095238095238,46.111111111111114
2022-09-15,78.4920634920635,96.11111111111111,89.44444444444446,77.85714285714286
2022-09-16,79.76190476190476,96.5873015873016,89.92063492063491,91.66666666666666
2022-09-19,78.01587301587301,95.15873015873015,88.4920634920635,92.77777777777777
2022-09-20,80.07936507936509,96.9047619047619,89.44444444444446,55.0
2022-09-21,83.73015873015873,98.0,91.34920634920636,84.20634920634922
2022-09-22,85.95238095238096,98.0,93.0952380952381,79.92063492063491
2022-09-23,88.8095238095238,98.0,94.20634920634922,87.22222222222223
2022-09-26,89.60317460317461,98.0,94.36507936507937,91.82539682539684
2022-09-27,89.12698412698413,98.0,93.73015873015873,88.01587301587301
2022-09-28,85.47619047619048,98.0,91.34920634920636,49.60317460317461
2022-09-29,90.87301587301587,98.0,94.68253968253967,74.04761904761904
2022-09-30,93.0952380952381,98.0,96.26984126984127,74.84126984126985
2022-10-03,90.07936507936509,98.0,93.0952380952381,26.269841269841265
2022-10-04,82.77777777777777,97.53968253968253,88.96825396825398,0.0
2022-10-05,82.93650793650792,97.53968253968253,88.4920634920635,0.0
2022-10-06,85.0,98.0,89.12698412698413,0.0
2022-10-07,91.82539682539684,98.0,94.52380952380952,1.1904761904761898
2022-10-10,93.57142857142858,98.0,95.15873015873015,70.23809523809524
2022-10-11,94.04761904761904,98.0,96.42857142857142,94.20634920634922
2022-10-12,94.04761904761904,98.0,96.26984126984127,93.88888888888889
2022-10-13,91.34920634920636,98.0,92.61904761904762,82.61904761904762
2022-10-14,95.15873015873015,98.0,96.42857142857142,75.47619047619048
2022-10-17,90.87301587301587,98.0,91.66666666666666,0.0
2022-10-18,89.76190476190476,98.0,90.71428571428572,0.0
2022-10-19,90.23809523809524,98.0,90.71428571428572,0.0
2022-10-20,90.87301587301587,98.0,91.1904761904762,15.634920634920633
2022-10-21,86.42857142857142,97.06349206349208,86.5873015873016,0.0
2022-10-24,83.4126984126984,96.5873015873016,84.20634920634922,0.0
2022-10-25,78.96825396825398,94.36507936507937,80.07936507936509,0.0
2022-10-26,83.73015873015873,96.5873015873016,84.04761904761904,0.0
2022-10-27,88.8095238095238,97.85714285714286,87.22222222222223,0.0
2022-10-28,81.34920634920636,95.31746031746033,80.87301587301587,0.0
2022-10-31,83.57142857142858,96.42857142857142,83.0952380952381,25.95238095238095
2022-11-01,86.5873015873016,96.9047619047619,84.52380952380952,76.5873015873016
2022-11-02,93.0952380952381,98.0,90.87301587301587,85.15873015873015
2022-11-03,95.15873015873015,98.0,93.4126984126984,85.95238095238096
2022-11-04,92.93650793650792,98.0,90.87301587301587,91.82539682539684
