date,state,event_id,event_active,deployment_fraction,P,S,G,E,R_proxy,target_asset_weight,executed_asset_weight,asset_return,cash_return,turnover,transaction_cost,gross_return,portfolio_return,equity,drawdown
2016-09-26,DATA_GUARD,0,False,0.0,1.0336356764928243,69.62454212454212,68.14437397614581,33.34215167548498,21.223544973544968,0.35,0.35,-0.008366432857263573,1.7857142857142853e-06,0.0,0.0,-0.002927090785756536,-0.002927090785756536,101253.75993524455,-0.005153000341528435
2016-09-27,DATA_GUARD,0,False,0.0,1.0336356764928243,66.67073667073666,66.58629529095987,37.746913580246876,25.178571428571427,0.35,0.35,0.009885801943071426,4.563492063492064e-06,0.0,0.0,0.0034629969499162683,0.0034629969499162683,101604.40139706785,-0.001707848216077834
2016-09-28,DATA_GUARD,0,False,0.0,1.6402116402116453,63.130850630850624,66.5582727046013,38.359788359788325,28.379629629629623,0.35,0.35,0.0016877637130801038,4.9603174603174595e-06,0.0,0.0,0.0005939415059272425,0.0005939415059272425,101664.74846824247,-0.001114921072091879
2016-09-29,DATA_GUARD,0,False,0.0,5.975056689342408,59.73341473341472,67.18928128037678,43.21428571428569,27.109788359788354,0.35,0.35,-0.007245155855096885,5.357142857142857e-06,0.0,0.0,-0.002532322406426767,-0.002532322406426767,101407.3005477526,-0.0036444201389063124
2016-09-30,DATA_GUARD,0,False,0.0,9.064625850340141,53.75457875457874,66.02723586193333,47.17151675485005,28.08201058201057,0.35,0.35,0.00746775288526802,4.9603174603174595e-06,0.0,0.0,0.002616937716193013,0.002616937716193013,101672.67713725334,-0.0010370196432284429
2016-10-03,DATA_GUARD,0,False,0.0,8.45804988662132,52.67297517297516,63.08719032652772,47.35449735449732,30.27116402116401,0.35,0.35,-0.0014319407008086538,6.15079365079365e-06,0.0,0.0,-0.000497181229410013,-0.000497181229410013,101622.12739063683,-0.0015336852859373362
2016-10-04,DATA_GUARD,0,False,0.0,6.160241874527595,55.04985754985754,62.660415423191814,43.81393298059962,30.310846560846553,0.35,0.35,-0.0015183466891606212,7.3412698412698415e-06,0.0,0.0,-0.000526649515809392,-0.000526649515809392,101568.60814645104,-0.002059527087133528
2016-10-05,DATA_GUARD,0,False,0.0,5.476190476190482,53.98962148962148,61.00934184592308,44.38712522045852,31.593915343915338,0.35,0.35,0.003548196333530429,7.738095238095238e-06,0.0,0.0,0.001246898478640412,0.001246898478640412,101695.25388942646,-0.0008151966296848778
2016-10-06,DATA_GUARD,0,False,0.0,5.476190476190482,52.395197395197386,59.82258559652533,44.61419753086417,31.48148148148147,0.35,0.35,-0.0005050930212980864,7.3412698412698415e-06,0.0,0.0,-0.00017201073205750484,-0.00017201073205750484,101677.76121435816,-0.0009870671391732921
2016-10-07,DATA_GUARD,0,False,0.0,3.8964474678760452,52.847985347985336,60.422622393636026,46.569664902998205,35.350529100529094,0.35,0.35,-0.002189842499789485,7.738095238095238e-06,0.0,0.0,-0.0007614151130215578,-0.0007614151130215578,101600.34223031136,-0.001747730684357407
2016-10-10,DATA_GUARD,0,False,0.0,1.4909297052154245,55.95136345136344,60.14909918630777,42.88029100529098,42.347883597883595,0.35,0.35,0.006330716637123368,7.738095238095238e-06,0.0,0.0,0.0022207805848979407,0.0022207805848979407,101825.97429775541,0.0
2016-10-11,DATA_GUARD,0,False,0.0,6.269841269841277,44.374236874236864,54.29727759587365,52.329144620811256,53.63756613756613,0.35,0.35,-0.014259352457641317,7.738095238095238e-06,0.0,0.0,-0.0049857435982696985,-0.0049857435982696985,101318.29609826281,-0.004985743598269643
2016-10-12,DATA_GUARD,0,False,0.0,12.41723356009071,33.09625559625558,46.99275316942314,57.82297178130508,60.44973544973544,0.35,0.35,-0.0008509189925118843,8.53174603174603e-06,0.0,0.0,-0.00029227601245852456,-0.00029227601245852456,101288.68319069014,-0.005276562397469986
2016-10-13,DATA_GUARD,0,False,0.0,22.56538170823886,17.60480260480259,37.290830752563714,71.49691358024688,68.4126984126984,0.35,0.35,-0.0035769034236076136,9.325396825396825e-06,0.0,0.0,-0.0012458546903261567,-0.0012458546903261567,101162.49220966005,-0.006515843257784426
2016-10-14,DATA_GUARD,0,False,0.0,26.09448223733939,20.910663410663393,34.42226373188985,73.50529100529097,71.66666666666666,0.35,0.35,0.0011965811965812811,6.547619047619047e-06,0.0,0.0,0.00042305937118440075,0.00042305937118440075,101205.28995000174,-0.006095540475151262
2016-10-17,DATA_GUARD,0,False,0.0,28.24036281179139,19.908424908424895,32.648328063155276,76.58289241622572,74.48412698412697,0.35,0.35,-0.0027317739457060064,7.3412698412698415e-06,0.0,0.0,-0.0009513490556002768,-0.0009513490556002768,101109.00839298604,-0.0070410905440772
2016-10-18,DATA_GUARD,0,False,0.0,19.961073318216183,30.181115181115164,35.28197050547994,70.89726631393295,72.07010582010581,0.35,0.35,0.008902585173771627,8.134920634920636e-06,0.0,0.0,0.0031211925092327676,0.0031211925092327676,101424.58907259817,-0.003941874633907494
2016-10-19,DATA_GUARD,0,False,0.0,11.79856386999245,35.687830687830676,37.988896422554255,64.57451499118163,69.14021164021163,0.35,0.35,-8.484642796546815e-05,8.134920634920636e-06,0.0,0.0,-2.4408551375215438e-05,-2.4408551375215438e-05,101422.11344530508,-0.003966186969833307
2016-10-20,DATA_GUARD,0,False,0.0,2.0143613000755916,49.33658933658932,41.864306859553494,54.06084656084653,63.690476190476176,0.35,0.35,-0.0011879507848960857,8.53174603174603e-06,0.0,0.0,-0.0004102371397929951,-0.0004102371397929951,101380.50632757352,-0.004374797032427824
2016-10-21,DATA_GUARD,0,False,0.0,0.14550264550265032,54.13207163207162,44.80553458187928,49.131393298059926,59.84126984126983,0.35,0.35,0.003738000169909217,8.53174603174603e-06,0.0,0.0,0.0013138456943888608,0.0013138456943888608,101513.70466930696,-0.00306669914628388
2016-10-24,DATA_GUARD,0,False,0.0,0.0,62.58852258852258,50.5736487274443,36.837522045855344,54.57671957671957,0.35,0.35,0.012018620397799218,8.134920634920636e-06,0.0,0.0,0.004211804837642424,0.004211804837642424,101941.26058172015,0.0
2016-10-25,DATA_GUARD,0,False,0.0,0.0,65.82010582010581,52.560984902342334,30.468474426807727,55.9259259259259,0.35,0.35,-0.0031780546959939704,7.738095238095238e-06,0.0,0.0,-0.0011072893816931276,-0.0011072893816931276,101828.38210632159,-0.0011072893816932439
2016-10-26,DATA_GUARD,0,False,0.0,0.5782312925170114,62.94464794464793,50.09115631180091,29.73875661375658,59.43783068783068,0.35,0.35,-0.00679587213692423,8.134920634920636e-06,0.0,0.0,-0.002373267549510782,-0.002373267549510782,101586.71611144947,-0.003477929037246641
2016-10-27,DATA_GUARD,0,False,0.0,6.636054421768712,50.310075229430055,41.888328874568515,43.116903849662435,68.09523809523809,0.35,0.35,-0.004561581348200616,7.738095238095238e-06,0.0,0.0,-0.0015915237099654537,-0.0015915237099654537,101425.03844414056,-0.00506391754068769
2016-10-28,DATA_GUARD,0,False,0.0,18.106487283782037,35.25743391166777,33.761960145280845,54.20227262360879,74.23280423280421,0.35,0.35,-0.006279701289884643,6.547619047619047e-06,0.0,0.0,-0.0021936394990786728,-0.0021936394990786728,101202.54847361392,-0.007246448630229163
2016-10-31,DATA_GUARD,0,False,0.0,32.25486800359133,25.161788816022668,27.797131414032567,64.29247935174656,80.68783068783068,0.35,0.35,-0.0009393680614858679,6.547619047619047e-06,0.0,0.0,-0.0003245228691391014,-0.0003245228691391014,101169.70593221908,-0.007568619861067605
2016-11-01,DATA_GUARD,0,False,0.0,44.31400402965978,19.527411246161225,22.215191258347463,70.23242063651543,85.97751322751321,0.35,0.35,-0.007522010428241743,8.134920634920636e-06,0.0,0.0,-0.0026274159514719114,-0.0026274159514719114,100903.89103304704,-0.010176149899985942
2016-11-02,DATA_GUARD,0,False,0.0,53.005825669284604,17.28884847565635,18.2987935877352,76.95395671978274,89.53439153439153,0.35,0.35,-0.008009646025320727,8.53174603174603e-06,0.0,0.0,-0.0027978304739416193,-0.0027978304739416193,100621.5790517755,-0.01294550923163007
2016-11-03,DATA_GUARD,0,False,0.0,60.713407425790045,16.422812234857304,13.830013380787562,79.26432094799685,91.92724867724866,0.35,0.35,-0.009810731029692765,9.325396825396825e-06,0.0,0.0,-0.0034276943524559596,-0.0034276943524559596,100276.67903352453,-0.016328830335202937
2016-11-04,DATA_GUARD,0,False,0.0,65.5194473159924,15.403472372600191,11.039982482286126,80.94491066756707,93.19047619047619,0.35,0.35,-0.003507233669443166,9.722222222222223e-06,0.0,0.0,-0.0012212123398606636,-0.0012212123398606636,100154.21991568856,-0.017530101705962586
2016-11-07,DATA_GUARD,0,False,0.0,58.23972271277162,25.946379954506327,12.772689503139846,75.31165113055046,89.12433862433859,0.35,0.35,0.023757149142102918,9.722222222222223e-06,0.0,0.0,0.008321321644180465,0.008321321644180465,100987.63539362898,-0.009354653676532765
2016-11-08,DATA_GUARD,0,False,0.0,45.755921122669314,37.57475976319188,17.235866378723717,67.66620736133159,86.21560846560844,0.35,0.35,0.006532015470563035,1.091269841269841e-05,0.0,0.0,0.0022932986686653163,0.0022932986686653163,101219.23020342884,-0.0070828080226896795
2016-11-09,DATA_GUARD,0,False,0.0,23.841992371931386,57.123382469247964,26.327867120991396,53.513793488902735,74.14682539682538,0.35,0.35,0.004611049440696791,1.1706349206349205e-05,0.0,0.0,0.0016214764312280036,0.0016214764312280036,101383.35479959073,-0.00547281619773754
2016-11-10,DATA_GUARD,0,False,0.0,17.78496237044247,64.09385524617234,28.421426240984065,44.72525125208463,71.43518518518518,0.35,0.35,-0.01614959626009349,1.2500000000000002e-05,0.0,0.0,-0.005644233691032721,-0.005644233691032721,100811.12345272096,-0.01108616003520213
2016-11-11,DATA_GUARD,0,False,0.0,14.290781922545259,69.05636627410819,30.123581249000086,37.9289819376026,66.60714285714285,0.35,0.35,0.00043196544276447035,1.3690476190476188e-05,0.0,0.0,0.00016008671449137414,0.00016008671449137414,100827.26197425868,-0.010927848067647239
2016-11-14,DATA_GUARD,0,False,0.0,24.28137416670245,56.16743471582179,25.984018144111968,44.45083014048529,72.1031746031746,0.35,0.35,-0.01010362694300515,1.3690476190476188e-05,0.0,0.0,-0.0035273706205279933,-0.0035273706205279933,100471.6068526224,-0.014416672117955831
2016-11-15,DATA_GUARD,0,False,0.0,23.08643381705416,56.42686465267108,28.860926712470555,47.975734355044665,65.95238095238095,0.35,0.35,0.013870714472651091,1.646825396825397e-05,0.0,0.0,0.004865454430507247,0.004865454430507247,100960.44687732369,-0.00962136134867797
2016-11-16,DATA_GUARD,0,False,0.0,21.029142523962268,55.38697264503713,32.12177637142089,51.85433475924591,58.54497354497354,0.35,0.35,0.005937016004130102,1.4880952380952383e-05,0.0,0.0,0.0020876282204931548,0.0020876282204931548,101171.21475537839,-0.007553818953655811
2016-11-17,NORMAL_PARTICIPATION,0,False,0.0,10.309592029838425,71.03871979275202,38.37692255719046,42.46949701557196,45.01322751322751,0.35,0.35,0.007270549995723297,1.329365079365079e-05,0.0,0.0,0.0025533333715190266,0.0025533333715190266,101429.5385942504,-0.00501977300015366
2016-11-18,NORMAL_PARTICIPATION,0,False,0.0,5.379099851277885,76.27285589982574,41.331425188288705,37.403388861226205,36.977513227513214,0.35,0.35,-0.0037364130434783815,1.2103174603174605e-05,0.0,0.0,-0.0012998775017253699,-0.0012998775017253699,101297.69261902137,-0.0063131254118922175
2016-11-21,NORMAL_PARTICIPATION,0,False,0.0,0.9801794135375715,81.07347659409562,45.256048134787825,31.495094591663,27.67195767195766,0.35,0.35,0.010398908966928078,1.2103174603174605e-05,0.0,0.0,0.0036474852019168905,0.0036474852019168905,101667.17445383758,-0.0026886672414930812
2016-11-22,NORMAL_PARTICIPATION,0,False,0.0,0.7000673687196445,80.73277254505825,48.8238731856711,28.66279797842733,21.40873015873015,0.35,0.35,0.0030369495528934642,1.2896825396825396e-05,0.0,0.0,0.0010713152800206488,0.0010713152800206488,101776.09205130649,-0.0016202323717711131
2016-11-23,NORMAL_PARTICIPATION,0,False,0.0,0.0,81.41629288866234,51.54984085638756,26.06905838981882,16.891534391534382,0.35,0.35,-0.004037005887300271,1.4087301587301586e-05,0.0,0.0,-0.0014037953145233488,-0.0014037953145233488,101633.21925015436,-0.0030217532116826318
2016-11-25,NORMAL_PARTICIPATION,0,False,0.0,0.0,82.9567500604869,52.82764425073686,24.255505163248596,15.859788359788348,0.35,0.35,0.0032089174125990994,1.4880952380952383e-05,0.0,0.0,0.0011327937134573036,0.0011327937134573036,101748.34872199935,-0.0018923825212672218
2016-11-28,NORMAL_PARTICIPATION,0,False,0.0,0.0,81.01470495449252,51.515486876999006,28.107761939107473,19.589947089947078,0.35,0.35,-0.002272727272727204,1.4087301587301586e-05,0.0,0.0,-0.0007862977994227754,-0.0007862977994227754,101668.34421930434,-0.002677192344477941
2016-11-29,NORMAL_PARTICIPATION,0,False,0.0,0.8512293806411498,77.48122493424351,52.57550071300924,29.54970982177765,22.513227513227502,0.35,0.35,0.0034590399055092202,1.3690476190476188e-05,0.0,0.0,0.0012195627764520366,0.0012195627764520366,101792.3351474577,-0.0014608945721547029
2016-11-30,NORMAL_PARTICIPATION,0,False,0.0,4.377217553688147,67.0775603471695,49.052649401987274,40.28160786662207,24.94047619047618,0.35,0.35,-0.012106944677988896,1.3690476190476188e-05,0.0,0.0,-0.004228531827772304,-0.004228531827772304,101361.90301846342,-0.0056832489607316905
2016-12-01,NORMAL_PARTICIPATION,0,False,0.0,13.534378123880714,55.567149828222604,42.569417066469576,52.5207777882116,30.436507936507933,0.35,0.35,-0.017276595744680878,1.3690476190476188e-05,0.0,0.0,-0.006037909701114497,-0.006037909701114497,100749.8890009048,-0.011686843717812367
2016-12-02,NORMAL_PARTICIPATION,0,False,0.0,21.336980779292656,48.120924589476225,35.509654503614904,63.7463879202441,36.57407407407407,0.35,0.35,0.001991859357408865,1.3690476190476188e-05,0.0,0.0,0.0007060495846169122,0.0007060495846169122,100821.02341818408,-0.010989045624347993
2016-12-05,NORMAL_PARTICIPATION,0,False,0.0,22.647423235845167,50.5093806030431,34.95516901540042,64.60694908280708,38.66402116402116,0.35,0.35,0.007778738115816752,1.4087301587301586e-05,0.0,0.0,0.0027317150865676094,0.0027317150865676094,101096.43772889872,-0.008287349479499495
2016-12-06,RANGE_CARRY,0,False,0.0,17.306007565024863,57.61210478658625,38.58782354532099,59.91060376499752,35.879629629629626,0.35,0.35,0.002401372212692987,1.4087301587301586e-05,0.0,0.0,0.0008496370204742914,0.0008496370204742914,101182.33300503125,-0.007444753697944728
2016-12-07,RANGE_CARRY,0,False,0.0,9.09724244462693,64.90528275154233,43.45468764304286,49.88669170753733,32.10978835978835,0.35,0.35,0.012662559890485925,1.4087301587301586e-05,0.0,0.0,0.004441052707701819,0.004441052707701819,101631.68907899485,-0.0030367635338111043
2016-12-08,RANGE_CARRY,0,False,0.0,4.260811815027419,72.06775472070092,46.858603101062585,38.95799019714921,30.760582010582002,0.35,0.35,0.001774248056775951,1.5277777777777777e-05,0.0,0.0,0.0006309173754271384,0.0006309173754271384,101695.81027752878,-0.002407762105262612
2016-12-09,RANGE_CARRY,0,False,0.0,0.44506691565515594,78.77452766698998,53.23971795396074,26.78526255019524,27.526455026455015,0.35,0.35,0.00784346799359037,1.4880952380952383e-05,0.0,0.0,0.0027548864168042485,0.0027548864168042485,101975.97068390826,0.0
2016-12-12,RANGE_CARRY,0,False,0.0,0.0,78.30665572322646,57.212021917243476,28.23914995375006,23.703703703703695,0.35,0.35,-0.004518828451882895,1.6071428571428572e-05,0.0,0.0,-0.0015711435295875844,-0.0015711435295875844,101815.75179739484,-0.0015711435295874265
