date,state,event_id,event_active,deployment_fraction,P,S,G,E,R_proxy,R_put,R_call,I,I_need,I_affordability,target_asset_weight,executed_asset_weight,asset_return,cash_return,turnover,transaction_cost,gross_return,portfolio_return,equity,drawdown
2016-08-08,DATA_GUARD,0,False,0.0,0.01700680272109303,66.05311355311353,77.12260387764704,43.209876543209845,48.69708994708994,48.69708994708994,48.69708994708994,21.361105287836452,11.380503699478586,51.30291005291006,0.35,0.35,-0.003166660150905165,5.7539682539682555e-06,0.0,0.0,-0.0011045909734517284,-0.0011045909734517284,102743.78323584366,-0.0011045909734517245
2016-08-09,DATA_GUARD,0,False,0.0,0.0,69.35083435083435,77.46334953044892,36.69091710758375,48.73677248677247,48.73677248677247,48.73677248677247,20.765790389816356,10.599978015345965,51.26322751322753,0.35,0.35,0.006627970821240892,6.944444444444444e-06,0.0,0.0,0.002324303676323201,0.002324303676323201,102982.59098893807,0.0
2016-08-10,DATA_GUARD,0,False,0.0,0.0,66.60256410256409,75.44046495364303,39.6869488536155,51.19708994708994,51.19708994708994,51.19708994708994,20.29898080727149,10.797671058725303,48.80291005291006,0.35,0.35,-0.007714185530058093,6.15079365079365e-06,0.0,0.0,-0.0026959669196473164,-0.0026959669196473164,102704.95333033231,-0.0026959669196474634
2016-08-11,DATA_GUARD,0,False,0.0,0.0,65.82214082214081,74.82889337363305,35.65476190476188,52.0701058201058,52.0701058201058,52.0701058201058,19.6811357188201,10.26488289846207,47.9298941798942,0.35,0.35,0.012917664611881152,5.7539682539682555e-06,0.0,0.0,0.004524922693523482,0.004524922693523482,103169.685304394,0.0
2016-08-12,DATA_GUARD,0,False,0.0,1.007180650037798,61.730769230769205,75.08413867228691,39.77513227513225,51.68650793650793,51.68650793650793,51.68650793650793,20.77967983961159,11.60174243165143,48.31349206349207,0.35,0.35,0.0018606093495618925,5.7539682539682555e-06,0.0,0.0,0.0006549533517117418,0.0006549533517117418,103237.25663557916,0.0
2016-08-15,DATA_GUARD,0,False,0.0,1.1621315192743815,61.89560439560437,76.16419695883293,37.506613756613724,50.2116402116402,50.2116402116402,50.2116402116402,21.680802308837613,12.311616482330216,49.7883597883598,0.35,0.35,0.012574479609997802,6.15079365079365e-06,0.0,0.0,0.004405065879372247,0.004405065879372247,103692.02355226454,0.0
2016-08-16,DATA_GUARD,0,False,0.0,3.473167044595622,57.61294261294259,74.5354683615317,45.864197530864175,52.123015873015866,52.123015873015866,52.123015873015866,24.476464836385787,16.67629173951967,47.876984126984134,0.35,0.35,-0.015780826105231016,6.944444444444444e-06,0.0,0.0,-0.0055187752479419665,-0.0055187752479419665,103119.77057927528,-0.005518775247941976
2016-08-17,DATA_GUARD,0,False,0.0,3.287981859410437,55.878103378103354,72.39380695212151,48.97045855379185,54.953703703703695,54.953703703703695,54.953703703703695,23.711523352879375,16.5999323717404,45.046296296296305,0.35,0.35,0.004697569687087455,5.357142857142857e-06,0.0,0.0,0.001647631533337752,0.001647631533337752,103289.67396499225,-0.0038802366227281837
2016-08-18,DATA_GUARD,0,False,0.0,3.4939531368102856,53.35673585673584,71.05992246859078,55.414462081128725,55.78042328042327,55.78042328042327,55.78042328042327,24.23648839422279,17.57545895243814,44.21957671957673,0.35,0.35,0.0009660342362534102,6.547619047619047e-06,0.0,0.0,0.0003423679350696459,0.0003423679350696459,103325.03703738165,-0.003539197156258722
2016-08-19,DATA_GUARD,0,False,0.0,1.6761148904006102,54.9165649165649,71.44004071225187,55.04188712522043,52.29497354497354,52.29497354497354,52.29497354497354,21.918979918169732,13.323631072550821,47.70502645502646,0.35,0.35,-0.0013511426806670501,6.547619047619047e-06,0.0,0.0,-0.00046864398585251516,-0.00046864398585251516,103276.61438018609,-0.0040061825186492594
2016-08-22,DATA_GUARD,0,False,0.0,2.020030234315954,53.827838827838804,72.43265022436016,57.8769841269841,50.05291005291005,50.05291005291005,50.05291005291005,23.006796126084435,14.026698185749265,49.94708994708995,0.35,0.35,0.0009664076694111401,6.547619047619047e-06,0.0,0.0,0.00034249863667485135,0.00034249863667485135,103311.9864798117,-0.0036650559940252236
2016-08-23,DATA_GUARD,0,False,0.0,1.7365835222978132,53.423890923890916,72.73695771728019,56.66446208112871,50.27116402116402,50.27116402116402,50.27116402116402,21.89622804504739,12.61869206711786,49.72883597883598,0.35,0.35,0.005947323704333041,6.15079365079365e-06,0.0,0.0,0.00208556131238958,0.00208556131238958,103527.44996192011,-0.0015871383806246309
2016-08-24,DATA_GUARD,0,False,0.0,3.478835978835985,43.226495726495706,69.6372149603841,59.66049382716046,55.224867724867714,55.224867724867714,55.224867724867714,20.9561712952043,13.016517635228306,44.775132275132286,0.35,0.35,-0.019272113022112958,6.547619047619047e-06,0.0,0.0,-0.006740983605358583,-0.006740983605358583,102829.57311902223,-0.008317423112179867
2016-08-25,DATA_GUARD,0,False,0.0,5.958049886621322,33.07997557997556,63.95605061881192,62.5617283950617,59.19312169312169,59.19312169312169,59.19312169312169,22.441747012941264,16.320036581628912,40.80687830687831,0.35,0.35,-0.004736553667893273,6.944444444444444e-06,0.0,0.0,-0.0016532798948737564,-0.0016532798948737564,102659.56705318611,-0.00995695197864499
2016-08-26,DATA_GUARD,0,False,0.0,10.149281934996228,27.126577126577107,58.261849977512554,67.54409171075834,61.944444444444436,61.944444444444436,61.944444444444436,28.620881066677967,25.47598957038543,38.055555555555564,0.35,0.35,0.004837758112094415,7.738095238095238e-06,0.0,0.0,0.0016982451011378068,0.0016982451011378068,102833.90816001911,-0.008275616222427229
2016-08-29,DATA_GUARD,0,False,0.0,11.014739229024952,31.77960927960926,56.928293094062816,66.22795414462077,61.269841269841265,61.269841269841265,61.269841269841265,29.177800760246946,25.993681436943017,38.730158730158735,0.35,0.35,0.002779082511351172,8.134920634920636e-06,0.0,0.0,0.0009779665773856085,0.0009779665773856085,102934.47628522156,-0.0073057429211143
2016-08-30,DATA_GUARD,0,False,0.0,10.68594104308391,37.35551485551483,57.114118594674856,66.7085537918871,60.84656084656084,60.84656084656084,60.84656084656084,29.287003956194482,25.998192223779586,39.15343915343916,0.35,0.35,-0.009055778914087265,7.738095238095238e-06,0.0,0.0,-0.0031644928580257803,-0.0031644928580257803,102608.74087017236,-0.010447116807843604
2016-08-31,DATA_GUARD,0,False,0.0,7.666288737717317,33.35571835571834,56.20814226191913,66.41534391534388,61.772486772486765,61.772486772486765,61.772486772486765,23.617632148715906,18.747671789116797,38.227513227513235,0.35,0.35,-0.002599755780517632,7.738095238095238e-06,0.0,0.0,-0.0009048847612764092,-0.0009048847612764092,102515.89178418518,-0.011342548132321384
2016-09-01,DATA_GUARD,0,False,0.0,5.304232804232812,34.39458689458687,55.026491220152906,65.44532627865958,63.16137566137565,63.16137566137565,63.16137566137565,18.401324922944625,12.255558451051384,36.83862433862435,0.35,0.35,0.004423206034516847,7.738095238095238e-06,0.0,0.0,0.0015531518739856582,0.0015531518739856582,102675.11453362313,-0.009807012958222838
2016-09-02,DATA_GUARD,0,False,0.0,2.1560846560846625,39.078144078144064,56.643042729847956,59.45987654320984,61.21693121693121,61.21693121693121,61.21693121693121,18.445738648446962,11.666628603573017,38.78306878306879,0.35,0.35,0.011717060511933441,7.738095238095238e-06,0.0,0.0,0.004106000941081466,0.004106000941081466,103096.69865052382,-0.005741279621577222
2016-09-06,DATA_GUARD,0,False,0.0,0.9070294784580563,49.877899877899864,60.89131675368393,49.63624338624336,58.39285714285713,58.39285714285713,58.39285714285713,18.522526624268657,10.827654546643918,41.60714285714287,0.35,0.35,0.018537950332284003,7.738095238095238e-06,0.0,0.0,0.006493312378204163,0.006493312378204163,103766.13772002324,0.0
2016-09-07,DATA_GUARD,0,False,0.0,0.1681783824641027,56.06532356532355,64.69248249502756,39.46428571428569,54.279100529100525,54.279100529100525,54.279100529100525,18.863559531712234,9.911112885316488,45.720899470899475,0.35,0.35,0.001831501831501825,7.3412698412698415e-06,0.0,0.0,0.0006457974664224642,0.0006457974664224642,103833.14962886328,0.0
2016-09-08,DATA_GUARD,0,False,0.0,0.0,56.77146927146925,64.46859332698008,36.71296296296293,54.52380952380952,54.52380952380952,54.52380952380952,18.54132988533309,9.563043021713959,45.47619047619048,0.35,0.35,-0.017138939670932385,8.134920634920636e-06,0.0,0.0,-0.005993341186413636,-0.005993341186413636,103210.84213667757,-0.005993341186413481
2016-09-09,DATA_GUARD,0,False,0.0,12.550018979235853,40.81298331298329,52.58503467789355,51.48567019400349,61.2037037037037,61.2037037037037,61.2037037037037,25.639395919086425,21.253762460016468,38.7962962962963,0.35,0.35,-0.07579632643571266,8.53174603174603e-06,0.0,0.0,-0.026523168617578793,-0.026523168617578793,100473.36356752417,-0.03235754740512242
2016-09-12,DATA_GUARD,0,False,0.0,15.90413840478385,34.76190476190474,46.82068265238669,63.90630511463841,57.1031746031746,57.1031746031746,57.1031746031746,34.751575235953595,32.03649184899633,42.8968253968254,0.35,0.35,0.05127882599580724,8.53174603174603e-06,0.0,0.0,0.01795313473345317,0.01795313473345317,102277.17540077514,-0.014985332079877622
2016-09-13,DATA_GUARD,0,False,0.0,27.52889034857424,25.912698412698393,37.82879811254853,76.1241181657848,60.74074074074074,60.74074074074074,60.74074074074074,48.49404803827671,51.57231096461585,39.25925925925926,0.35,0.35,-0.023611055717305374,9.325396825396825e-06,0.0,0.0,-0.008257807993120371,-0.008257807993120371,101432.59012423684,-0.023119394077969257
2016-09-14,DATA_GUARD,0,False,0.0,26.30983537887384,32.67602767602766,40.004381822297354,75.44091710758373,59.11375661375661,59.11375661375661,59.11375661375661,47.82697696327545,50.140554822286134,40.88624338624339,0.35,0.35,0.012867121441117568,8.928571428571428e-06,0.0,0.0,0.00450929607581972,0.00450929607581972,101889.9797048443,-0.01871435019514056
2016-09-15,DATA_GUARD,0,False,0.0,27.065693277588878,35.551485551485534,41.54189645306699,70.50925925925922,60.29761904761904,60.29761904761904,60.29761904761904,47.888029806352165,50.61657942434256,39.70238095238096,0.35,0.35,0.046378448136796147,7.738095238095238e-06,0.0,0.0,0.016237486609783414,0.016237486609783414,103544.41688597282,-0.0027807375960614555
2016-09-16,DATA_GUARD,0,False,0.0,15.440941333798486,50.64407814407813,49.6287910710509,54.609788359788325,47.65873015873015,47.65873015873015,47.65873015873015,24.230213525844427,14.859861420702622,52.34126984126985,0.35,0.35,-0.0011177060047791176,6.15079365079365e-06,0.0,0.0,-0.00038719908579967527,-0.00038719908579967527,103504.32458241492,-0.0031668599828059696
2016-09-19,DATA_GUARD,0,False,0.0,5.995842781557073,57.65059015059014,54.05865517459542,43.30467372134035,37.347883597883595,37.347883597883595,37.347883597883595,22.80396904592546,9.521253260528477,62.652116402116405,0.35,0.35,-0.013118802330516544,6.547619047619047e-06,0.0,0.0,-0.004587324863299837,-0.004587324863299837,103029.51662079895,-0.007739657430568148
2016-09-20,DATA_GUARD,0,False,0.0,1.8858654572940339,60.35816035816035,52.808504357473595,37.61684303350967,37.857142857142854,37.857142857142854,37.857142857142854,22.089740420178572,8.738701512619048,62.142857142857146,0.35,0.35,0.005551863001915791,6.547619047619047e-06,0.0,0.0,0.001947408003051479,0.001947408003051479,103230.15712601681,-0.005807321698337864
2016-09-21,DATA_GUARD,0,False,0.0,1.8858654572940339,61.54761904761904,55.30891992648602,31.220238095238063,36.67328042328042,36.67328042328042,36.67328042328042,21.96003651834048,8.17114216554745,63.32671957671958,0.35,0.35,0.029083556903456653,6.547619047619047e-06,0.0,0.0,0.010183500868590779,0.010183500868590779,104281.40152077438,0.0
2016-09-22,DATA_GUARD,0,False,0.0,0.0,72.12148962148962,63.472096990505406,22.34457671957669,27.400793650793645,27.400793650793645,27.400793650793645,23.969139311493816,7.7591169655896355,72.59920634920636,0.35,0.35,0.023349831866097404,3.3730158730158734e-06,0.0,0.0,0.008174633613451552,0.008174633613451552,105133.86377090395,0.0
2016-09-23,DATA_GUARD,0,False,0.0,0.0,77.45726495726494,70.93400793118765,22.889109347442652,17.149470899470895,17.149470899470895,17.149470899470895,27.028692592273373,8.42141375618813,82.8505291005291,0.35,0.35,-0.01798043197341692,1.7857142857142853e-06,0.0,0.0,-0.006291990476410208,-0.006291990476410208,104472.36250130922,-0.006291990476410048
2016-09-26,DATA_GUARD,0,False,0.0,1.0336356764928243,69.62454212454212,68.14437397614581,33.34215167548498,21.223544973544968,21.223544973544968,21.223544973544968,26.783569845976157,9.452608119149863,78.77645502645504,0.35,0.35,-0.024851492593428115,1.7857142857142853e-06,0.0,0.0,-0.008696861693414125,-0.008696861693414125,103563.78081385112,-0.014934131598874578
2016-09-27,DATA_GUARD,0,False,0.0,1.0336356764928243,66.67073667073666,66.58629529095987,37.746913580246876,25.178571428571427,25.178571428571427,25.178571428571427,26.09775708253695,9.856533252906415,74.82142857142857,0.35,0.35,0.02837645063037364,4.563492063492064e-06,0.0,0.0,0.009934723990472042,0.009934723990472042,104592.65839164649,-0.005147774083874568
2016-09-28,DATA_GUARD,0,False,0.0,1.6402116402116453,63.130850630850624,66.5582727046013,38.359788359788325,28.379629629629623,28.379629629629623,28.379629629629623,25.350969907249624,9.927836419542704,71.62037037037038,0.35,0.35,0.005473699996251025,4.9603174603174595e-06,0.0,0.0,0.001919019205037065,0.001919019205037065,104793.37371180595,-0.0032386335561674917
2016-09-29,DATA_GUARD,0,False,0.0,5.975056689342408,59.73341473341472,67.18928128037678,43.21428571428569,27.109788359788354,27.109788359788354,27.109788359788354,32.86513427667144,19.52344182215804,72.89021164021165,0.35,0.35,-0.021216301875536026,5.357142857142857e-06,0.0,0.0,-0.007422223513580466,-0.007422223513580466,104015.57386937477,-0.0106368192076155
2016-09-30,DATA_GUARD,0,False,0.0,9.064625850340141,53.75457875457874,66.02723586193333,47.17151675485005,28.08201058201057,28.08201058201057,28.08201058201057,36.38427209578252,24.53969965504689,71.91798941798943,0.35,0.35,0.020571428571428463,4.9603174603174595e-06,0.0,0.0,0.007203224206349168,0.007203224206349168,104764.82136890794,-0.003510214394861211
2016-10-03,DATA_GUARD,0,False,0.0,8.45804988662132,52.67297517297516,63.08719032652772,47.35449735449732,30.27116402116401,30.27116402116401,30.27116402116401,33.831811162599976,21.86613622385464,69.72883597883599,0.35,0.35,-0.0022769690182904423,6.15079365079365e-06,0.0,0.0,-0.0007929411405286389,-0.0007929411405286389,104681.74903196441,-0.004300372141983977
2016-10-04,DATA_GUARD,0,False,0.0,6.160241874527595,55.04985754985754,62.660415423191814,43.81393298059962,30.310846560846553,30.310846560846553,30.310846560846553,30.892599226222952,17.960414488579456,69.68915343915344,0.35,0.35,-0.005686707321635565,7.3412698412698415e-06,0.0,0.0,-0.001985575737175622,-0.001985575737175622,104473.89549096144,-0.006277409164573644
2016-10-05,DATA_GUARD,0,False,0.0,5.476190476190482,53.98962148962148,61.00934184592308,44.38712522045852,31.593915343915338,31.593915343915338,31.593915343915338,29.072399135094006,15.961170628097122,68.40608465608466,0.35,0.35,0.01042254581028712,7.738095238095238e-06,0.0,0.0,0.003652920795505254,0.003652920795505254,104855.53035638781,-0.0026474192475475222
2016-10-06,DATA_GUARD,0,False,0.0,5.476190476190482,52.395197395197386,59.82258559652533,44.61419753086417,31.48148148148147,31.48148148148147,31.48148148148147,24.73426254319893,10.139510551425728,68.51851851851853,0.35,0.35,-0.0015640128100097295,7.3412698412698415e-06,0.0,0.0,-0.0005426326581065799,-0.0005426326581065799,104798.63232123334,-0.003188615329510869
2016-10-07,DATA_GUARD,0,False,0.0,3.8964474678760452,52.847985347985336,60.422622393636026,46.569664902998205,35.350529100529094,35.350529100529094,35.350529100529094,23.978994909755727,10.422169579850667,64.64947089947091,0.35,0.35,-0.0065269282410861384,7.738095238095238e-06,0.0,0.0,-0.002279395122475386,-0.002279395122475386,104559.75482987822,-0.00546074233775673
2016-10-10,DATA_GUARD,0,False,0.0,1.4909297052154245,55.95136345136344,60.14909918630777,42.88029100529098,42.347883597883595,42.347883597883595,42.347883597883595,21.881201242183757,9.95756285553954,57.652116402116405,0.35,0.35,0.017944963772196676,7.738095238095238e-06,0.0,0.0,0.006285767082173598,0.006285767082173598,105216.99309490802,0.0
2016-10-11,DATA_GUARD,0,False,0.0,6.269841269841277,44.374236874236864,54.29727759587365,52.329144620811256,53.63756613756613,53.63756613756613,53.63756613756613,19.681367456961787,10.787678655137764,46.36243386243387,0.35,0.35,-0.04134243038908347,7.738095238095238e-06,0.0,0.0,-0.014464820874274453,-0.014464820874274453,103695.0481368604,-0.014464820874274475
2016-10-12,DATA_GUARD,0,False,0.0,12.41723356009071,33.09625559625558,46.99275316942314,57.82297178130508,60.44973544973544,60.44973544973544,60.44973544973544,25.71987225743674,21.109741493160804,39.55026455026456,0.35,0.35,-0.002077402477494883,8.53174603174603e-06,0.0,0.0,-0.0007215452322025741,-0.0007215452322025741,103620.22746927422,-0.015175929083940609
2016-10-13,DATA_GUARD,0,False,0.0,22.56538170823886,17.60480260480259,37.290830752563714,71.49691358024688,68.4126984126984,68.4126984126984,68.4126984126984,38.199382951729795,40.40341007320586,31.587301587301596,0.35,0.35,-0.011757902852737034,9.325396825396825e-06,0.0,0.0,-0.004109204490521454,-0.004109204490521454,103194.43076524862,-0.019222772578522562
2016-10-14,DATA_GUARD,0,False,0.0,26.09448223733939,20.910663410663393,34.42226373188985,73.50529100529097,71.66666666666666,71.66666666666666,71.66666666666666,43.977722445228586,49.19251881586034,28.333333333333343,0.35,0.35,0.002301540862102547,6.547619047619047e-06,0.0,0.0,0.0008097952541168438,0.0008097952541168438,103277.9971255336,-0.018428543834410838
2016-10-17,DATA_GUARD,0,False,0.0,28.24036281179139,19.908424908424895,32.648328063155276,76.58289241622572,74.48412698412697,74.48412698412697,74.48412698412697,45.45566839127231,52.10226684973874,25.515873015873026,0.35,0.35,-0.006888767805713458,7.3412698412698415e-06,0.0,0.0,-0.002406296906602885,-0.002406296906602885,103029.47960053028,-0.020790496192991892
2016-10-18,DATA_GUARD,0,False,0.0,19.961073318216183,30.181115181115164,35.28197050547994,70.89726631393295,72.07010582010581,72.07010582010581,72.07010582010581,30.88278179797808,31.867077670672707,27.92989417989419,0.35,0.35,0.02562997217541252,8.134920634920636e-06,0.0,0.0,0.00897577795980708,0.00897577795980708,103954.24933273911,-0.012001329110687298
2016-10-19,DATA_GUARD,0,False,0.0,11.79856386999245,35.687830687830676,37.988896422554255,64.57451499118163,69.14021164021163,69.14021164021163,69.14021164021163,15.805987224506696,10.788053512746139,30.859788359788368,0.35,0.35,0.00038210232700319757,8.134920634920636e-06,0.0,0.0,0.00013902351286381755,0.00013902351286381755,103968.70141765846,-0.01186397406475559
2016-10-20,DATA_GUARD,0,False,0.0,2.0143613000755916,49.33658933658932,41.864306859553494,54.06084656084653,63.690476190476176,63.690476190476176,63.690476190476176,16.454715554430354,9.836446136065863,36.309523809523824,0.35,0.35,-0.004201520186394747,8.53174603174603e-06,0.0,0.0,-0.0014649864303175263,-0.0014649864303175263,103816.38868090385,-0.013311579934058626
2016-10-21,DATA_GUARD,0,False,0.0,0.14550264550265032,54.13207163207162,44.80553458187928,49.131393298059926,59.84126984126983,59.84126984126983,59.84126984126983,17.149840011420693,9.480209962317534,40.15873015873017,0.35,0.35,0.010854972958459719,8.53174603174603e-06,0.0,0.0,0.0038047861703815362,0.0038047861703815362,104211.38784081592,-0.009557441478916018
2016-10-24,DATA_GUARD,0,False,0.0,0.0,62.58852258852258,50.5736487274443,36.837522045855344,54.57671957671957,54.57671957671957,54.57671957671957,17.705616013593747,8.466394543698186,45.42328042328043,0.35,0.35,0.03646505274341649,8.134920634920636e-06,0.0,0.0,0.01276805615860847,0.01276805615860847,105541.964693134,0.0
2016-10-25,DATA_GUARD,0,False,0.0,0.0,65.82010582010581,52.560984902342334,30.468474426807727,55.9259259259259,55.9259259259259,55.9259259259259,16.91434031107176,7.861095723404315,44.0740740740741,0.35,0.35,-0.00999450851180661,7.738095238095238e-06,0.0,0.0,-0.0034930482172275514,-0.0034930482172275514,105173.30152151996,-0.0034930482172275124
2016-10-26,DATA_GUARD,0,False,0.0,0.5782312925170114,62.94464794464793,50.09115631180091,29.73875661375658,59.43783068783068,59.43783068783068,59.43783068783068,15.822499801988476,7.575943298594862,40.56216931216932,0.35,0.35,-0.019192367428444768,8.134920634920636e-06,0.0,0.0,-0.00671204090154297,-0.00671204090154297,104467.3740199572,-0.010181643636265392
2016-10-27,DATA_GUARD,0,False,0.0,6.636054421768712,50.310075229430055,41.888328874568515,43.116903849662435,68.09523809523809,68.09523809523809,68.09523809523809,19.56941631703897,15.457634454464655,31.904761904761912,0.35,0.35,-0.013987859593560192,7.738095238095238e-06,0.0,0.0,-0.004890721095841305,-0.004890721095841305,103956.45323001067,-0.015022569152784326
2016-10-28,DATA_GUARD,0,False,0.0,18.106487283782037,35.25743391166777,33.761960145280845,54.20227262360879,74.23280423280421,74.23280423280421,74.23280423280421,33.551828804704904,36.14670648387461,25.767195767195787,0.35,0.35,-0.017283572958091242,6.547619047619047e-06,0.0,0.0,-0.0060449945829509815,-0.0060449945829509815,103328.03703337246,-0.020976752386584696
2016-10-31,DATA_GUARD,0,False,0.0,32.25486800359133,25.161788816022668,27.797131414032567,64.29247935174656,80.68783068783068,80.68783068783068,80.68783068783068,46.27113210790834,55.25745303982136,19.312169312169317,0.35,0.35,-0.005680933852139969,6.547619047619047e-06,0.0,0.0,-0.001984070895868037,-0.001984070895868037,103123.02688236737,-0.022919203918552733
2016-11-01,DATA_GUARD,0,False,0.0,44.31400402965978,19.527411246161225,22.215191258347463,70.23242063651543,85.97751322751321,85.97751322751321,85.97751322751321,56.45382980371498,70.59761081412438,14.022486772486786,0.35,0.35,-0.020544728809579804,8.134920634920636e-06,0.0,0.0,-0.007185367384940233,-0.007185367384940233,102382.05004837048,-0.029939888403167858
2016-11-02,DATA_GUARD,0,False,0.0,53.005825669284604,17.28884847565635,18.2987935877352,76.95395671978274,89.53439153439153,89.53439153439153,89.53439153439153,64.08314740140099,81.9556603799985,10.465608465608469,0.35,0.35,-0.026049782252586917,8.53174603174603e-06,0.0,0.0,-0.009111878153484786,-0.009111878153484786,101449.15728322574,-0.03877895794159414
2016-11-03,DATA_GUARD,0,False,0.0,60.713407425790045,16.422812234857304,13.830013380787562,79.26432094799685,91.92724867724866,91.92724867724866,91.92724867724866,69.9817775188548,90.61811958422263,8.072751322751344,0.35,0.35,-0.028797637116954378,9.325396825396825e-06,0.0,0.0,-0.010073111482997523,-0.010073111482997523,100427.24861205566,-0.04846144465805147
2016-11-04,DATA_GUARD,0,False,0.0,65.5194473159924,15.403472372600191,11.039982482286126,80.94491066756707,93.19047619047619,93.19047619047619,93.19047619047619,69.64982186139916,90.59658787869094,6.80952380952381,0.35,0.35,-0.01136219640971503,9.722222222222223e-06,0.0,0.0,-0.003970449298955817,-0.003970449298955817,100028.50731320785,-0.05223948024803837
2016-11-07,DATA_GUARD,0,False,0.0,58.23972271277162,25.946379954506327,12.772689503139846,75.31165113055046,89.12433862433859,89.12433862433859,89.12433862433859,68.61306535907669,87.85886668688177,10.875661375661409,0.35,0.35,0.07164829530889527,9.722222222222223e-06,0.0,0.0,0.025083222802557786,0.025083222802557786,102537.54464875231,-0.028466591967632127
2016-11-08,DATA_GUARD,0,False,0.0,45.755921122669314,37.57475976319188,17.235866378723717,67.66620736133159,86.21560846560844,86.21560846560844,86.21560846560844,36.338541310979366,43.85659123650863,13.78439153439156,0.35,0.35,0.0196148786030379,1.091269841269841e-05,0.0,0.0,0.006872300765031519,0.006872300765031519,103242.2134952864,-0.02178992218435749
2016-11-09,DATA_GUARD,0,False,0.0,23.841992371931386,57.123382469247964,26.327867120991396,53.513793488902735,74.14682539682538,74.14682539682538,74.14682539682538,16.46107494074006,13.330375053261871,25.853174603174622,0.35,0.35,0.013998044965786827,1.1706349206349205e-05,0.0,0.0,0.004906924865009515,0.004906924865009515,103748.81527980504,-0.01698991883032097
