date,iv_percentile,iv_minus_realized
2023-09-06,22.42063492063492,39.404761904761905
2023-09-07,23.80952380952381,42.65873015873016
2023-09-08,16.865079365079364,36.94444444444444
2023-09-11,15.436507936507937,33.37301587301587
2023-09-12,17.3015873015873,35.03968253968254
2023-09-13,12.103174603174603,30.91269841269841
2023-09-14,8.88888888888889,27.817460317460316
2023-09-15,14.444444444444445,32.42063492063492
2023-09-18,15.595238095238095,34.32539682539682
2023-09-19,17.261904761904763,42.73809523809524
2023-09-20,27.936507936507937,45.198412698412696
2023-09-21,38.92857142857143,57.023809523809526
2023-09-22,36.42857142857143,67.34126984126983
2023-09-25,34.48412698412698,65.43650793650794
2023-09-26,40.43650793650794,70.51587301587301
2023-09-27,37.976190476190474,79.0079365079365
2023-09-28,33.53174603174603,73.84920634920636
2023-09-29,31.46825396825397,72.81746031746032
2023-10-02,33.333333333333336,70.9920634920635
2023-10-03,43.45238095238095,78.05555555555556
2023-10-04,39.285714285714285,67.02380952380952
2023-10-05,39.682539682539684,68.45238095238095
2023-10-06,32.142857142857146,49.801587301587304
2023-10-09,35.11904761904762,55.91269841269841
2023-10-10,30.03968253968254,52.5
2023-10-11,24.88095238095238,45.43650793650794
2023-10-12,27.6984126984127,50.27777777777778
2023-10-13,39.682539682539684,69.4047619047619
2023-10-16,32.301587301587304,55.357142857142854
2023-10-17,36.15079365079365,58.76984126984127
2023-10-18,42.65873015873016,70.1984126984127
2023-10-19,47.42063492063492,82.02380952380952
2023-10-20,49.6031746031746,80.1984126984127
2023-10-23,44.32539682539682,73.84920634920636
2023-10-24,38.01587301587302,68.45238095238095
2023-10-25,46.07142857142857,65.51587301587301
2023-10-26,48.37301587301587,63.05555555555556
2023-10-27,46.54761904761905,59.404761904761905
2023-10-30,43.45238095238095,52.023809523809526
2023-10-31,38.888888888888886,50.357142857142854
2023-11-01,27.857142857142858,35.11904761904762
2023-11-02,18.76984126984127,22.896825396825395
2023-11-03,12.976190476190476,21.46825396825397
2023-11-06,13.293650793650794,21.547619047619047
2023-11-07,12.142857142857142,20.357142857142858
2023-11-08,11.468253968253968,19.642857142857142
2023-11-09,15.119047619047619,22.103174603174605
2023-11-10,10.317460317460318,16.071428571428573
2023-11-13,14.563492063492063,18.928571428571427
2023-11-14,10.119047619047619,13.293650793650794
2023-11-15,11.30952380952381,16.38888888888889
2023-11-16,10.03968253968254,16.626984126984127
2023-11-17,8.65079365079365,18.293650793650794
2023-11-20,7.817460317460317,17.261904761904763
2023-11-21,9.206349206349206,17.5
2023-11-22,6.587301587301587,26.46825396825397
2023-11-24,3.7301587301587302,40.11904761904762
2023-11-27,5.436507936507937,40.992063492063494
2023-11-28,3.9285714285714284,38.69047619047619
2023-11-29,6.071428571428571,40.67460317460318
2023-11-30,7.261904761904762,45.198412698412696
2023-12-01,4.404761904761905,48.13492063492063
2023-12-04,8.76984126984127,51.785714285714285
2023-12-05,8.134920634920634,50.43650793650794
2023-12-06,8.293650793650794,50.51587301587302
2023-12-07,8.492063492063492,45.03968253968254
2023-12-08,3.134920634920635,41.388888888888886
2023-12-11,5.0,56.388888888888886
2023-12-12,1.6666666666666667,50.198412698412696
2023-12-13,1.626984126984127,60.51587301587302
2023-12-14,1.9841269841269842,60.51587301587302
2023-12-15,2.1031746031746033,60.595238095238095
2023-12-18,3.2936507936507935,63.214285714285715
2023-12-19,2.8968253968253967,67.5
2023-12-20,8.76984126984127,64.16666666666667
2023-12-21,9.603174603174603,61.23015873015873
2023-12-22,7.261904761904762,57.34126984126984
2023-12-26,9.007936507936508,60.67460317460318
2023-12-27,5.119047619047619,54.88095238095238
2023-12-28,6.071428571428571,55.67460317460318
2023-12-29,4.9603174603174605,53.84920634920635
2024-01-02,11.468253968253968,50.11904761904762
2024-01-03,13.293650793650794,52.976190476190474
2024-01-04,12.619047619047619,50.03968253968254
2024-01-05,9.722222222222221,46.54761904761905
2024-01-08,8.76984126984127,37.5
2024-01-09,7.142857142857143,35.11904761904762
2024-01-10,7.4603174603174605,36.23015873015873
2024-01-11,6.309523809523809,35.992063492063494
2024-01-12,7.182539682539683,42.42063492063492
2024-01-16,12.976190476190476,52.42063492063492
2024-01-17,17.22222222222222,57.5
2024-01-18,13.531746031746032,46.15079365079365
2024-01-19,11.23015873015873,31.150793650793652
2024-01-22,10.674603174603174,40.03968253968254
2024-01-23,7.341269841269841,38.611111111111114
2024-01-24,9.563492063492063,41.23015873015873
2024-01-25,11.071428571428571,43.37301587301587
2024-01-26,10.0,40.11904761904762
2024-01-29,11.547619047619047,40.75396825396825
2024-01-30,12.420634920634921,40.91269841269841
2024-01-31,15.833333333333334,42.26190476190476
2024-02-01,11.23015873015873,37.8968253968254
2024-02-02,11.071428571428571,32.26190476190476
2024-02-05,12.619047619047619,34.007936507936506
2024-02-06,11.30952380952381,42.65873015873016
2024-02-07,9.404761904761905,37.976190476190474
2024-02-08,9.682539682539682,38.76984126984127
2024-02-09,9.206349206349206,35.11904761904762
2024-02-12,15.793650793650794,43.76984126984127
2024-02-13,23.849206349206348,43.76984126984127
2024-02-14,16.547619047619047,32.817460317460316
2024-02-15,14.166666666666666,33.76984126984127
2024-02-16,17.936507936507937,47.34126984126984
2024-02-20,26.46825396825397,53.76984126984127
2024-02-21,24.72222222222222,52.57936507936508
2024-02-22,16.626984126984127,20.1984126984127
2024-02-23,13.531746031746032,17.57936507936508
2024-02-26,13.968253968253968,18.849206349206348
2024-02-27,13.015873015873016,19.00793650793651
2024-02-28,14.166666666666666,20.11904761904762
2024-02-29,11.11111111111111,24.404761904761905
2024-03-01,10.952380952380953,22.976190476190474
2024-03-04,13.134920634920634,30.1984126984127
2024-03-05,17.063492063492063,27.261904761904763
2024-03-06,17.42063492063492,27.341269841269842
2024-03-07,17.936507936507937,24.72222222222222
