date,strategy_name,asset,group_id,strategy_type,action,option_type,side,strike,expiry,contracts,spot,mid,bid,ask,execution_price,iv,delta,cash_flow,pnl,execution_drag,reason,assigned_shares,assigned_basis
2021-06-25,QQQ_PS_GreedCall,QQQ,24,covered_call,CLOSE,call,-1.0,356.0,2021-07-16,2,349.46,3.6969014286975863,3.6044788929801466,3.789323964415026,3.789323964415026,0.1920158639043095,0.3499643645513525,-757.8647928830052,-19.78450714348795,19.78450714348795,CALL_STATE_EXIT,,
2021-07-02,QQQ_PS_GreedCall,QQQ,25,covered_call,OPEN,call,-1.0,381.0,2021-08-20,2,358.64,4.3244870530294435,4.216374876703707,4.43259922935518,4.216374876703707,0.23144364861415212,0.2488179011114067,843.2749753407414,-22.92243526514729,22.92243526514729,GREED_EXHAUSTION_COVERED_CALL,,
2021-07-20,QQQ_PS_GreedCall,QQQ,25,covered_call,CLOSE,call,-1.0,381.0,2021-08-20,2,358.79,2.071720102916295,2.019927100343388,2.1235131054892022,2.1235131054892022,0.21531790334801068,0.17567869690581123,-424.70262109784045,-11.65860051458144,11.65860051458144,CALL_STATE_EXIT,,
2021-07-29,QQQ_PS_GreedCall,QQQ,26,covered_call,OPEN,call,-1.0,390.0,2021-09-17,2,366.48,4.536056553891839,4.422655140044544,4.649457967739135,4.422655140044544,0.23531067404019404,0.24892805782587582,884.5310280089087,-23.980282769459127,23.980282769459127,GREED_EXHAUSTION_COVERED_CALL,,
2021-08-20,QQQ_PS_GreedCall,QQQ,26,covered_call,CLOSE,call,-1.0,390.0,2021-09-17,2,367.73,1.6763830633378518,1.6344734867544055,1.718292639921298,1.718292639921298,0.20589012400402468,0.15663909827297684,-343.65852798425965,-9.68191531668926,9.68191531668926,CALL_STATE_EXIT,,
2021-09-09,QQQ_PS_GreedCall,QQQ,27,covered_call,OPEN,call,-1.0,398.0,2021-10-15,2,379.47,3.91501540651592,3.8171400213530218,4.012890791678818,3.8171400213530218,0.2214121981906023,0.2555798319503859,763.4280042706043,-20.875077032579636,20.875077032579636,GREED_EXHAUSTION_COVERED_CALL,,
2021-09-21,QQQ_PS_GreedCall,QQQ,27,covered_call,CLOSE,call,-1.0,398.0,2021-10-15,2,366.15,1.2248273074827267,1.1942066247956586,1.2554479901697948,1.2554479901697948,0.2573054731667349,0.10827174510162489,-251.08959803395896,-7.424136537413616,7.424136537413616,CALL_STATE_EXIT,,
2021-11-10,QQQ_PS_GreedCall,QQQ,28,covered_call,OPEN,call,-1.0,410.0,2021-12-17,2,389.51,4.116456341650803,4.013544933109533,4.219367750192073,4.013544933109533,0.22946704241554075,0.251015174293462,802.7089866219067,-21.88228170825398,21.88228170825398,GREED_EXHAUSTION_COVERED_CALL,,
2021-11-26,QQQ_PS_GreedCall,QQQ,28,covered_call,CLOSE,call,-1.0,410.0,2021-12-17,2,391.2,3.8386922101286984,3.742724904875481,3.9346595153819157,3.9346595153819157,0.28039831288343553,0.2521247809117941,-786.9319030763832,-20.493461050643457,20.493461050643457,CALL_STATE_EXIT,,
2023-04-12,QQQ_PS_GreedCall,QQQ,29,covered_call,OPEN,call,-1.0,333.0,2023-05-19,2,313.04,3.673515176971833,3.581677297547537,3.765353056396129,3.581677297547537,0.25453935009164796,0.2519426239828074,716.3354595095074,-19.6675758848592,19.6675758848592,GREED_EXHAUSTION_COVERED_CALL,,
2023-04-17,QQQ_PS_GreedCall,QQQ,29,covered_call,CLOSE,call,-1.0,333.0,2023-05-19,2,318.84,3.632553236124707,3.5417394052215894,3.7233670670278247,3.7233670670278247,0.2232297984053254,0.2857871044087743,-744.6734134055649,-19.462766180623536,19.462766180623536,CALL_STATE_EXIT,,
2024-10-31,QQQ_PS_GreedCall,QQQ,30,covered_call,OPEN,call,-1.0,523.0,2024-12-20,1,483.85,4.176724903380261,4.0723067807957545,4.281143025964768,4.0723067807957545,0.21971098309045084,0.19803440656484528,407.23067807957545,-11.09181225845069,11.09181225845069,GREED_EXHAUSTION_COVERED_CALL,,
2024-11-04,QQQ_PS_GreedCall,QQQ,30,covered_call,CLOSE,call,-1.0,523.0,2024-12-20,1,486.01,3.9501849149370543,3.851430292063628,4.04893953781048,4.04893953781048,0.21638683301479303,0.19720416342015953,-404.893953781048,-10.525462287342618,10.525462287342618,CALL_STATE_EXIT,,
2025-08-04,QQQ_PS_GreedCall,QQQ,31,covered_call,OPEN,call,-1.0,596.0,2025-09-19,1,564.1,5.703195851229509,5.560615954948771,5.845775747510247,5.560615954948771,0.1985012919913499,0.24919724539630927,556.0615954948771,-14.907989628073809,14.907989628073809,GREED_EXHAUSTION_COVERED_CALL,,
2025-08-05,QQQ_PS_GreedCall,QQQ,31,covered_call,CLOSE,call,-1.0,596.0,2025-09-19,1,560.27,4.83461078367246,4.713745514080649,4.955476053264271,4.955476053264271,0.2014065568521358,0.21998887091602382,-495.5476053264271,-12.736526959181132,12.736526959181132,CALL_STATE_EXIT,,
2025-10-02,QQQ_PS_GreedCall,QQQ,32,covered_call,OPEN,call,-1.0,641.0,2025-11-21,1,605.73,6.4132087376056575,6.252878519165516,6.573538956045799,6.252878519165516,0.19768983400558932,0.2510777550940225,625.2878519165516,-16.68302184401416,16.68302184401416,GREED_EXHAUSTION_COVERED_CALL,,
2025-10-14,QQQ_PS_GreedCall,QQQ,32,covered_call,CLOSE,call,-1.0,641.0,2025-11-21,1,598.0,4.699763801913377,4.582269706865543,4.817257896961212,4.817257896961212,0.22959380675742821,0.19743564877040276,-481.7257896961212,-12.399409504783426,12.399409504783426,CALL_STATE_EXIT,,
2025-10-22,QQQ_PS_GreedCall,QQQ,33,covered_call,OPEN,call,-1.0,643.0,2025-11-21,1,605.49,4.3056224323028545,4.1979818714952835,4.4132629931104255,4.1979818714952835,0.22866970717930932,0.20029361780444171,419.79818714952836,-11.414056080757101,11.414056080757101,GREED_EXHAUSTION_COVERED_CALL,,
2025-10-27,QQQ_PS_GreedCall,QQQ,33,covered_call,CLOSE,call,-1.0,643.0,2025-11-21,1,628.09,7.838048355364975,7.642097146480851,8.0339995642491,8.0339995642491,0.20354007387476317,0.35592805654162263,-803.39995642491,-20.245120888412508,20.245120888412508,CALL_STATE_EXIT,,
2025-11-12,QQQ_PS_GreedCall,QQQ,34,covered_call,OPEN,call,-1.0,663.0,2025-12-19,1,621.08,4.711181024463258,4.5934014988516765,4.828960550074839,4.5934014988516765,0.22104361431290148,0.19964400546428693,459.34014988516765,-12.427952561158145,12.427952561158145,GREED_EXHAUSTION_COVERED_CALL,,
2025-11-17,QQQ_PS_GreedCall,QQQ,34,covered_call,CLOSE,call,-1.0,663.0,2025-12-19,1,603.66,3.2009469728366184,3.120923298515703,3.2809706471575337,3.2809706471575337,0.26922889927198634,0.13602940985918227,-328.0970647157534,-8.652367432091529,8.652367432091529,CALL_STATE_EXIT,,
2026-04-29,QQQ_PS_GreedCall,QQQ,35,covered_call,OPEN,call,-1.0,705.0,2026-06-18,1,661.57,7.840344606390886,7.644335991231114,8.036353221550659,7.644335991231114,0.22342214785516445,0.25012692384482554,764.4335991231114,-20.250861515977196,20.250861515977196,GREED_EXHAUSTION_COVERED_CALL,,
2026-05-29,QQQ_PS_GreedCall,QQQ,35,covered_call,CLOSE,call,-1.0,705.0,2026-06-18,1,738.31,38.35070797815126,37.39194027869748,39.30947567760504,39.30947567760504,0.22579999999999997,0.8247187585079461,-3930.947567760504,-96.52676994537802,96.52676994537802,CALL_STATE_EXIT,,
2026-06-05,QQQ_PS_GreedCall,QQQ,36,covered_call,OPEN,call,-1.0,757.0,2026-07-17,1,705.06,9.439026602983944,9.203050937909346,9.675002268058542,9.203050937909346,0.27578716634553385,0.25085746292443784,920.3050937909346,-24.247566507459787,24.247566507459787,GREED_EXHAUSTION_COVERED_CALL,,
2026-06-09,QQQ_PS_GreedCall,QQQ,36,covered_call,CLOSE,call,-1.0,757.0,2026-07-17,1,707.83,9.123462414189532,8.895375853834794,9.35154897454427,9.35154897454427,0.2768075573089957,0.2520844082545774,-935.154897454427,-23.458656035473794,23.458656035473794,CALL_STATE_EXIT,,
2017-01-03,QQQ_PS_Premium,QQQ,1,cash_secured_put,OPEN,put,-1.0,114.0,2017-02-17,8,119.54,0.9008926438095912,0.8783703277143514,0.923414959904831,0.8783703277143514,0.17462616912456386,-0.21058360827772798,702.6962621714812,-23.21785287619184,23.21785287619184,CONDITIONAL_ENTRY_CSP,,
2017-01-05,QQQ_PS_Premium,QQQ,2,covered_call,OPEN,call,-1.0,127.0,2017-02-17,3,120.87,0.5791534081505567,0.5646745729467928,0.5936322433543206,0.5646745729467928,0.15070752850413116,0.17589965815131486,169.40237188403785,-6.2936505611291755,6.2936505611291755,GREED_EXHAUSTION_COVERED_CALL,,
2017-01-06,QQQ_PS_Premium,QQQ,2,covered_call,CLOSE,call,-1.0,127.0,2017-02-17,3,121.93,0.7017912316158288,0.6842464508254331,0.7193360124062245,0.7193360124062245,0.14524272065356472,0.21099127040916452,-215.80080372186734,-7.213434237118703,7.213434237118703,CALL_STATE_EXIT,,
2017-01-11,QQQ_PS_Premium,QQQ,1,cash_secured_put,CLOSE,put,-1.0,114.0,2017-02-17,8,122.93,0.18746319115354737,0.17746319115354736,0.19746319115354738,0.19746319115354738,0.16055050796814804,-0.06667127045234182,-157.9705529228379,-13.200000000000006,13.200000000000006,CSP_PROFIT_TARGET,,
2017-04-19,QQQ_PS_Premium,QQQ,3,cash_secured_put,OPEN,put,-1.0,125.0,2017-05-19,8,131.49,0.4488256438335867,0.43760500273774705,0.46004628492942634,0.43760500273774705,0.16615337668263747,-0.13811546268494435,350.0840021901976,-14.176512876671715,14.176512876671715,CONDITIONAL_ENTRY_CSP,,
2017-04-24,QQQ_PS_Premium,QQQ,3,cash_secured_put,CLOSE,put,-1.0,125.0,2017-05-19,8,134.16,0.034844191456331775,0.024844191456331773,0.044844191456331776,0.044844191456331776,0.13295125223613596,-0.02008176972047568,-35.87535316506542,-13.200000000000003,13.200000000000003,CSP_PROFIT_TARGET,,
2017-08-01,QQQ_PS_Premium,QQQ,4,covered_call,OPEN,call,-1.0,149.0,2017-09-15,3,143.56,1.0159625000019687,0.9905634375019196,1.041361562502018,0.9905634375019196,0.1450334414885492,0.24140093531952134,297.16903125057587,-9.569718750014758,9.569718750014758,GREED_EXHAUSTION_COVERED_CALL,,
2017-08-11,QQQ_PS_Premium,QQQ,4,covered_call,CLOSE,call,-1.0,149.0,2017-09-15,3,142.1,0.7794857605507559,0.759998616536987,0.7989729045645249,0.7989729045645249,0.1707175549995558,0.19251401325866616,-239.69187136935744,-7.796143204130683,7.796143204130683,CALL_STATE_EXIT,,
2017-09-28,QQQ_PS_Premium,QQQ,5,cash_secured_put,OPEN,put,-1.0,138.0,2017-11-17,7,144.41,1.0124597559150885,0.9871482620172113,1.0377712498129656,0.9871482620172113,0.15709979863780923,-0.20770833631685529,691.0037834120478,-22.268045728514064,22.268045728514064,CONDITIONAL_ENTRY_CSP,,
2017-10-13,QQQ_PS_Premium,QQQ,5,cash_secured_put,CLOSE,put,-1.0,138.0,2017-11-17,7,148.34,0.19510778503392245,0.18510778503392245,0.20510778503392246,0.20510778503392246,0.15469612005303773,-0.06219442461142575,-143.5754495237457,-11.550000000000006,11.550000000000006,CSP_PROFIT_TARGET,,
2017-10-20,QQQ_PS_Premium,QQQ,6,covered_call,OPEN,call,-1.0,155.0,2017-11-17,3,148.71,0.44618158463200785,0.43502704501620765,0.45733612424780806,0.43502704501620765,0.14138291708694775,0.15040099967740364,130.50811350486228,-5.296361884740063,5.296361884740063,GREED_EXHAUSTION_COVERED_CALL,,
2017-10-26,QQQ_PS_Premium,QQQ,7,cash_secured_put,OPEN,put,-1.0,140.0,2017-12-15,7,146.96,1.0184948634731228,0.9930324918862947,1.0439572350599509,0.9930324918862947,0.1627803988799508,-0.20010312549362347,695.1227443204064,-22.37366011077965,22.37366011077965,CONDITIONAL_ENTRY_CSP,,
2017-10-31,QQQ_PS_Premium,QQQ,6,covered_call,CLOSE,call,-1.0,155.0,2017-11-17,3,152.15,0.8773451534507899,0.8554115246145202,0.8992787822870596,0.8992787822870596,0.14975371015445285,0.2895035639501744,-269.7836346861179,-8.530088650880911,8.530088650880911,CALL_STATE_EXIT,,
2017-11-03,QQQ_PS_Premium,QQQ,7,cash_secured_put,CLOSE,put,-1.0,140.0,2017-12-15,7,153.27,0.1449976646877662,0.1349976646877662,0.1549976646877662,0.1549976646877662,0.15806043266350797,-0.042462159211011166,-108.49836528143635,-11.550000000000006,11.550000000000006,CSP_PROFIT_TARGET,,
2017-12-11,QQQ_PS_Premium,QQQ,8,cash_secured_put,OPEN,put,-1.0,148.0,2018-01-19,7,155.9,0.4265309940427109,0.4158677191916431,0.43719426889377866,0.4158677191916431,0.13923893501231774,-0.11981193982138996,291.10740343415017,-12.01429239574744,12.01429239574744,CONDITIONAL_ENTRY_CSP,,
2017-12-11,QQQ_PS_Premium,QQQ,9,covered_call,OPEN,call,-1.0,164.0,2018-01-19,3,155.9,0.3689284202511054,0.3589284202511054,0.3789284202511054,0.3589284202511054,0.12738598722110525,0.11798010300417337,107.67852607533162,-4.950000000000003,4.950000000000003,GREED_EXHAUSTION_COVERED_CALL,,
2017-12-12,QQQ_PS_Premium,QQQ,9,covered_call,CLOSE,call,-1.0,164.0,2018-01-19,3,155.69,0.34579536773980024,0.33579536773980023,0.35579536773980025,0.35579536773980025,0.129083131071454,0.11194584845344735,-106.73861032194007,-4.950000000000003,4.950000000000003,CALL_STATE_EXIT,,
2018-01-02,QQQ_PS_Premium,QQQ,8,cash_secured_put,CLOSE,put,-1.0,148.0,2018-01-19,7,158.49,0.05385988663590746,0.04385988663590746,0.06385988663590746,0.06385988663590746,0.16412261025932237,-0.02507321042767681,-44.70192064513522,-11.549999999999997,11.549999999999997,CSP_PROFIT_TARGET,,
2018-01-02,QQQ_PS_Premium,QQQ,10,covered_call,OPEN,call,-1.0,166.0,2018-02-16,3,158.49,0.8201583529646008,0.7996543941404858,0.8406623117887159,0.7996543941404858,0.14402942627230642,0.19024189279585477,239.89631824214572,-8.101187647234514,8.101187647234514,GREED_EXHAUSTION_COVERED_CALL,,
2018-01-05,QQQ_PS_Premium,QQQ,10,covered_call,CLOSE,call,-1.0,166.0,2018-02-16,3,161.92,1.4196203950781623,1.3841298852012083,1.4551109049551163,1.4551109049551163,0.13504305683880596,0.3064576119999836,-436.5332714865349,-12.597152963086202,12.597152963086202,CALL_STATE_EXIT,,
2018-01-25,QQQ_PS_Premium,QQQ,11,covered_call,OPEN,call,-1.0,182.0,2018-03-16,1,168.35,0.5039652688506173,0.4913661371293519,0.5165644005718828,0.4913661371293519,0.16304259873823249,0.10611404778205007,49.13661371293519,-1.9099131721265423,1.9099131721265423,GREED_EXHAUSTION_COVERED_CALL,,
2018-01-31,QQQ_PS_Premium,QQQ,11,covered_call,CLOSE,call,-1.0,182.0,2018-03-16,1,169.4,0.6603842885627174,0.6438746813486494,0.6768938957767853,0.6768938957767853,0.17676440156376408,0.1301512191618765,-67.68938957767853,-2.300960721406791,2.300960721406791,CALL_STATE_EXIT,,
2018-06-11,QQQ_PS_Premium,QQQ,12,cash_secured_put,OPEN,put,-1.0,167.0,2018-07-20,7,174.91,1.1024082453076502,1.074848039174959,1.1299684514403414,1.074848039174959,0.1745014138269552,-0.19418309800159994,752.3936274224714,-23.84214429288382,23.84214429288382,CONDITIONAL_ENTRY_CSP,,
2018-07-09,QQQ_PS_Premium,QQQ,12,cash_secured_put,CLOSE,put,-1.0,167.0,2018-07-20,7,177.19,0.0905514812684114,0.0805514812684114,0.10055148126841139,0.10055148126841139,0.19454976296630738,-0.037399939632655345,-70.38603688788797,-11.549999999999997,11.549999999999997,CSP_PROFIT_TARGET,,
2018-09-05,QQQ_PS_Premium,QQQ,13,covered_call,OPEN,call,-1.0,192.0,2018-10-19,2,183.45,1.617558273530861,1.5771193166925894,1.6579972303691324,1.5771193166925894,0.17749402996420985,0.24784611939475829,315.4238633385179,-9.387791367654296,9.387791367654296,GREED_EXHAUSTION_COVERED_CALL,,
2018-09-07,QQQ_PS_Premium,QQQ,13,covered_call,CLOSE,call,-1.0,192.0,2018-10-19,2,181.11,1.1756963857815066,1.1463039761369689,1.2050887954260443,1.2050887954260443,0.18574895257185112,0.1921428939617924,-241.01775908520887,-7.178481928907542,7.178481928907542,CALL_STATE_EXIT,,
2018-09-13,QQQ_PS_Premium,QQQ,14,cash_secured_put,OPEN,put,-1.0,176.0,2018-10-19,6,184.53,1.0374808802710902,1.011543858264313,1.0634179022778674,1.011543858264313,0.1763725770062207,-0.1818073322657199,606.9263149585879,-19.462213204066302,19.462213204066302,CONDITIONAL_ENTRY_CSP,,
2018-09-21,QQQ_PS_Premium,QQQ,15,covered_call,OPEN,call,-1.0,193.0,2018-10-19,2,183.71,0.6580187704811244,0.6415683012190964,0.6744692397431525,0.6415683012190964,0.16584526264220784,0.15292370177131698,128.31366024381927,-4.590093852405618,4.590093852405618,GREED_EXHAUSTION_COVERED_CALL,,
2018-10-05,QQQ_PS_Premium,QQQ,15,covered_call,CLOSE,call,-1.0,193.0,2018-10-19,2,180.15,0.1553549904027438,0.1453549904027438,0.16535499040274382,0.16535499040274382,0.21039925062447962,0.05073710172295721,-33.07099808054876,-3.3000000000000016,3.3000000000000016,CALL_STATE_EXIT,,
2018-10-19,QQQ_PS_Premium,QQQ,14,cash_secured_put,SETTLE,put,-1.0,176.0,2018-10-19,6,173.02,2.9799999999999898,2.9799999999999898,2.9799999999999898,2.9799999999999898,0.0,-1.0,-1787.9999999999939,-0.0,0.0,EXPIRY,,
2018-10-19,QQQ_PS_Premium,QQQ,14,cash_secured_put,ASSIGN,put,-1.0,176.0,2018-10-19,6,173.02,,,,,,,0.0,0.0,0.0,CSP_ITM_EXPIRY,600.0,174.9884561417357
2018-11-08,QQQ_PS_Premium,QQQ,14,assigned_inventory,SELL_ASSIGNED,,,,,6,174.46,,,,174.46,,,104676.0,-52.338,52.338,ASSIGNED_CAPACITY_EXIT,600.0,174.9884561417357
2019-03-01,QQQ_PS_Premium,QQQ,16,cash_secured_put,OPEN,put,-1.0,165.0,2019-04-18,7,174.39,1.3737112340821582,1.3393684532301042,1.4080540149342122,1.3393684532301042,0.19321827614907475,-0.19584210930798604,937.557917261073,-28.5899465964378,28.5899465964378,CONDITIONAL_ENTRY_CSP,,
2019-03-15,QQQ_PS_Premium,QQQ,16,cash_secured_put,CLOSE,put,-1.0,165.0,2019-04-18,7,178.35,0.280162878498297,0.270162878498297,0.290162878498297,0.290162878498297,0.1754658637713182,-0.06566606422221447,-203.11401494880792,-11.550000000000006,11.550000000000006,CSP_PROFIT_TARGET,,
2019-05-02,QQQ_PS_Premium,QQQ,17,covered_call,OPEN,call,-1.0,197.0,2019-06-21,2,188.11,1.8588212011100111,1.8123506710822608,1.9052917311377615,1.8123506710822608,0.17562997346393644,0.25985641111785546,362.47013421645215,-10.594106005550074,10.594106005550074,GREED_EXHAUSTION_COVERED_CALL,,
2019-05-03,QQQ_PS_Premium,QQQ,18,cash_secured_put,OPEN,put,-1.0,182.0,2019-06-21,6,191.11,1.543872791771804,1.5052759719775088,1.5824696115660992,1.5052759719775088,0.18019573737677905,-0.20945963903744438,903.1655831865053,-27.058091876577116,27.058091876577116,CONDITIONAL_ENTRY_CSP,,
2019-05-08,QQQ_PS_Premium,QQQ,17,covered_call,CLOSE,call,-1.0,197.0,2019-06-21,2,185.77,1.7039896915942094,1.6613899493043542,1.7465894338840646,1.7465894338840646,0.20818395169295245,0.22689498230911087,-349.31788677681294,-9.819948457971039,9.819948457971039,CALL_STATE_EXIT,,
2019-06-18,QQQ_PS_Premium,QQQ,18,cash_secured_put,CLOSE,put,-1.0,182.0,2019-06-21,6,186.41,0.1488558772520605,0.1388558772520605,0.15885587725206052,0.15885587725206052,0.20202337589185132,-0.09278394744111147,-95.3135263512363,-9.900000000000006,9.900000000000006,CSP_PROFIT_TARGET,,
2019-08-14,QQQ_PS_Premium,QQQ,19,cash_secured_put,OPEN,put,-1.0,167.0,2019-09-20,1,182.76,1.303961429666888,1.2713623939252159,1.33656046540856,1.2713623939252159,0.2852681725437219,-0.14638713060176595,127.13623939252159,-3.909903574167211,3.909903574167211,CONDITIONAL_ENTRY_CSP,,
2019-09-03,QQQ_PS_Premium,QQQ,19,cash_secured_put,CLOSE,put,-1.0,167.0,2019-09-20,1,185.65,0.13380889182738365,0.12380889182738365,0.14380889182738366,0.14380889182738366,0.268915499596014,-0.031236106830831806,-14.380889182738365,-1.6500000000000008,1.6500000000000008,CSP_PROFIT_TARGET,,
2019-09-26,QQQ_PS_Premium,QQQ,20,cash_secured_put,OPEN,put,-1.0,178.0,2019-11-15,7,189.38,1.8427439146779676,1.7966753168110183,1.8888125125449169,1.7966753168110183,0.21915069745652388,-0.20509923896004034,1257.6727217677128,-36.798018506864494,36.798018506864494,CONDITIONAL_ENTRY_CSP,,
2019-10-15,QQQ_PS_Premium,QQQ,20,cash_secured_put,CLOSE,put,-1.0,178.0,2019-11-15,7,193.52,0.31290827373955565,0.30290827373955564,0.32290827373955566,0.32290827373955566,0.19400820081117456,-0.06420277030453383,-226.03579161768897,-11.550000000000006,11.550000000000006,CSP_PROFIT_TARGET,,
2019-11-14,QQQ_PS_Premium,QQQ,21,covered_call,OPEN,call,-1.0,209.0,2019-12-20,2,201.43,1.4994202994617467,1.461934791975203,1.5369058069482904,1.461934791975203,0.1636929038843199,0.24916770125235882,292.3869583950406,-8.797101497308734,8.797101497308734,GREED_EXHAUSTION_COVERED_CALL,,
2019-11-19,QQQ_PS_Premium,QQQ,21,covered_call,CLOSE,call,-1.0,209.0,2019-12-20,2,203.37,1.5522722834011162,1.5134654763160884,1.591079090486144,1.591079090486144,0.15279289891172412,0.28228406560461844,-318.2158180972288,-9.061361417005564,9.061361417005564,CALL_STATE_EXIT,,
2019-11-29,QQQ_PS_Premium,QQQ,22,covered_call,OPEN,call,-1.0,215.0,2020-01-17,2,205.1,1.7496225865130342,1.7058820218502082,1.79336315117586,1.7058820218502082,0.17007736871510723,0.23965231200476664,341.17640437004167,-10.04811293256519,10.04811293256519,GREED_EXHAUSTION_COVERED_CALL,,
2019-12-04,QQQ_PS_Premium,QQQ,22,covered_call,CLOSE,call,-1.0,215.0,2020-01-17,2,202.43,1.2400149061383914,1.2090145334849316,1.2710152787918512,1.2710152787918512,0.18242005730478303,0.18279043077360124,-254.20305575837023,-7.500074530691957,7.500074530691957,CALL_STATE_EXIT,,
2020-01-02,QQQ_PS_Premium,QQQ,23,covered_call,OPEN,call,-1.0,226.0,2020-02-21,2,216.16,1.9459409066079942,1.8972923839427944,1.994589429273194,1.8972923839427944,0.1671738262199617,0.2510458217779975,379.45847678855887,-11.029704533039963,11.029704533039963,GREED_EXHAUSTION_COVERED_CALL,,
2020-01-16,QQQ_PS_Premium,QQQ,23,covered_call,CLOSE,call,-1.0,226.0,2020-02-21,2,222.28,2.7902027935683407,2.7204477237291322,2.859957863407549,2.859957863407549,0.15426099274621513,0.3814821685360953,-571.9915726815099,-15.251013967841686,15.251013967841686,CALL_STATE_EXIT,,
2020-01-24,QQQ_PS_Premium,QQQ,24,covered_call,OPEN,call,-1.0,231.0,2020-02-21,2,222.7,1.5317331164412522,1.4934397885302209,1.5700264443522836,1.4934397885302209,0.17867960035922767,0.24132065127982322,298.6879577060442,-8.95866558220627,8.95866558220627,GREED_EXHAUSTION_COVERED_CALL,,
2020-01-27,QQQ_PS_Premium,QQQ,24,covered_call,CLOSE,call,-1.0,231.0,2020-02-21,2,218.1,0.9702129513590094,0.9459576275750342,0.9944682751429846,0.9944682751429846,0.21079210453920222,0.1576251440431327,-198.89365502859692,-6.1510647567950425,6.1510647567950425,CALL_STATE_EXIT,,
2020-02-03,QQQ_PS_Premium,QQQ,25,covered_call,OPEN,call,-1.0,234.0,2020-03-20,2,222.38,2.116826357316512,2.063905698383599,2.169747016249425,2.063905698383599,0.19264672066078645,0.243279468569712,412.7811396767198,-11.884131786582596,11.884131786582596,GREED_EXHAUSTION_COVERED_CALL,,
2020-02-04,QQQ_PS_Premium,QQQ,25,covered_call,CLOSE,call,-1.0,234.0,2020-03-20,2,227.47,3.2370445816092825,3.1561184670690503,3.317970696149515,3.317970696149515,0.18116034274823908,0.3456874057065607,-663.5941392299029,-17.48522290804645,17.48522290804645,CALL_STATE_EXIT,,
2020-09-08,QQQ_PS_Premium,QQQ,26,covered_call,OPEN,call,-1.0,295.0,2020-10-16,2,269.95,4.611220614283923,4.495940098926825,4.72650112964102,4.495940098926825,0.3765392759165519,0.2500385983974077,899.188019785365,-24.356103071419543,24.356103071419543,GREED_EXHAUSTION_COVERED_CALL,,
2020-09-09,QQQ_PS_Premium,QQQ,26,covered_call,CLOSE,call,-1.0,295.0,2020-10-16,2,277.88,6.210128637661256,6.054875421719725,6.365381853602788,6.365381853602788,0.3594449891556651,0.319262719052119,-1273.0763707205576,-32.35064318830628,32.35064318830628,CALL_STATE_EXIT,,
2020-09-14,QQQ_PS_Premium,QQQ,27,cash_secured_put,OPEN,put,-1.0,246.0,2020-10-16,1,275.16,2.583652797943266,2.5190614779946845,2.6482441178918474,2.5190614779946845,0.3858157779501898,-0.15048533743724135,251.90614779946844,-7.1091319948581475,7.1091319948581475,CONDITIONAL_ENTRY_CSP,,
2020-10-01,QQQ_PS_Premium,QQQ,27,cash_secured_put,CLOSE,put,-1.0,246.0,2020-10-16,1,282.25,0.49075334708003204,0.4784845134030312,0.5030221807570329,0.5030221807570329,0.4173076616474757,-0.047957760358199965,-50.30221807570329,-1.8768833677000822,1.8768833677000822,CSP_PROFIT_TARGET,,
2020-10-09,QQQ_PS_Premium,QQQ,28,cash_secured_put,OPEN,put,-1.0,252.0,2020-11-20,3,285.71,2.951774858356295,2.8779804868973873,3.0255692298152024,2.8779804868973873,0.3757779165480508,-0.14807381926241156,863.3941460692162,-24.088311437672264,24.088311437672264,CONDITIONAL_ENTRY_CSP,,
2020-11-04,QQQ_PS_Premium,QQQ,28,cash_secured_put,CLOSE,put,-1.0,252.0,2020-11-20,3,286.91,0.5555387808574146,0.5416503113359792,0.56942725037885,0.56942725037885,0.39448656373078667,-0.05372625648762316,-170.828175113655,-6.116540856430623,6.116540856430623,CSP_PROFIT_TARGET,,
2020-12-07,QQQ_PS_Premium,QQQ,29,cash_secured_put,OPEN,put,-1.0,283.0,2021-01-15,6,307.25,3.7333259979731253,3.6399928480237973,3.826659147922453,3.6399928480237973,0.3167149032817477,-0.199963645903124,2183.9957088142783,-59.89988996959677,59.89988996959677,CONDITIONAL_ENTRY_CSP,,
2020-12-14,QQQ_PS_Premium,QQQ,30,covered_call,OPEN,call,-1.0,328.0,2021-01-15,2,304.04,2.753791601423991,2.684946811388391,2.822636391459591,2.684946811388391,0.2889109350290815,0.19794909702903707,536.9893622776782,-15.068958007119992,15.068958007119992,GREED_EXHAUSTION_COVERED_CALL,,
2020-12-17,QQQ_PS_Premium,QQQ,30,covered_call,CLOSE,call,-1.0,328.0,2021-01-15,2,311.0,3.335615695867503,3.2522253034708153,3.4190060882641906,3.4190060882641906,0.26596578778135044,0.2490881091309611,-683.8012176528381,-17.978078479337533,17.978078479337533,CALL_STATE_EXIT,,
2020-12-28,QQQ_PS_Premium,QQQ,29,cash_secured_put,CLOSE,put,-1.0,283.0,2021-01-15,6,312.68,0.5549272529329485,0.5410540716096248,0.5688004342562722,0.5688004342562722,0.29599117308430345,-0.0609539932316994,-341.28026055376336,-12.223908793994228,12.223908793994228,CSP_PROFIT_TARGET,,
