date,risk_level,risk_acceleration,fragility,affordability
2020-03-10,100.0,6.503560820101413,58.959292816371494,20.98280423280424
2020-03-11,100.0,62.93228815518482,61.787074488228946,29.263227513227534
2020-03-12,100.0,78.80164989034789,61.100319121630186,29.051587301587304
2020-03-13,100.0,100.0,62.28836836995042,31.15343915343915
2020-03-16,100.0,71.58597883597885,61.725963079010576,31.907407407407405
2020-03-17,100.0,49.93862433862432,60.131667915355905,47.76587301587302
2020-03-18,100.0,20.59708994708984,60.914225630227335,47.76587301587302
2020-03-19,100.0,0.0,55.13760962966043,50.0
2020-03-20,100.0,0.0,56.255409913103776,50.0
2020-03-23,100.0,0.0,52.05491642830337,50.0
2020-03-24,100.0,0.0,51.994889830985116,50.0
2020-03-25,100.0,0.0,43.588174956344446,50.0
2020-03-26,100.0,0.0,38.676855112528436,50.0
2020-03-27,100.0,0.0,35.436221421119626,50.0
2020-03-30,100.0,0.0,34.33755923714518,50.0
2020-03-31,100.0,0.0,36.2606024614543,50.02513227513228
2020-04-01,100.0,0.0,38.42684631273005,50.02513227513228
2020-04-02,100.0,6.04149696624944,42.595962220097505,50.08994708994709
2020-04-03,100.0,10.74144296947047,43.83949484311546,50.15608465608466
2020-04-06,100.0,6.277880637969488,44.248238655565586,50.30026455026456
2020-04-07,100.0,0.0,39.777588018671565,50.33994708994709
2020-04-08,100.0,0.0,34.64468579657431,50.41931216931217
2020-04-09,100.0,0.0,30.321400578971385,50.47222222222223
2020-04-13,100.0,0.0,29.28605573154155,50.57804232804233
2020-04-14,100.0,0.0,31.33920349751517,50.61904761904762
2020-04-15,100.0,0.0,37.28197879513734,50.56746031746032
2020-04-16,100.0,0.0,41.959712582416884,50.5026455026455
2020-04-17,100.0,0.0,44.47579593264989,50.47619047619048
2020-04-20,100.0,0.0,47.96068472631182,49.82804232804233
2020-04-21,100.0,3.1806768505226306,52.44797458915761,49.232804232804234
2020-04-22,100.0,15.154174961940683,56.55118048252943,48.399470899470906
2020-04-23,100.0,27.989351838945176,55.078146544031256,48.34656084656084
2020-04-24,100.0,21.978170765620675,54.53428469082088,48.611111111111114
2020-04-27,100.0,0.0,50.80475369894194,48.82275132275132
2020-04-28,88.55584092625402,0.0,45.587180780048385,48.47883597883598
2020-04-29,75.20687839363455,0.0,38.05309588534509,48.6904761904762
2020-04-30,73.03812409033522,0.0,35.729454695239426,47.63227513227514
2020-05-01,78.25783052578544,0.0,38.763745217689994,46.98412698412699
2020-05-04,85.71706533920418,0.0,44.452047650050716,45.52910052910053
2020-05-05,85.63622055361874,0.0,47.956800518516104,40.0
2020-05-06,88.27779995751513,26.141843127761145,51.61425747344004,33.994708994709
2020-05-07,84.91557779492524,23.75490740918007,54.09413652464989,30.330687830687836
2020-05-08,85.49793778710226,14.480214522633652,51.932044649579794,35.462962962962976
2020-05-11,74.36506990819296,0.0,47.003529812321844,41.9973544973545
2020-05-12,79.66543281832749,0.0,47.000594874007895,39.53703703703704
2020-05-13,91.31889336003519,6.082186805040131,54.687055653329054,29.642857142857153
2020-05-14,95.20787155369268,20.584587517534878,59.52611821851575,21.970899470899482
2020-05-15,100.0,29.882357484989054,62.144555908745524,21.164021164021165
2020-05-18,82.88936721865454,17.048594620923154,56.62155300317709,29.682539682539684
2020-05-19,71.1721531280117,0.0,53.465303567648974,28.67724867724867
2020-05-20,41.74115244781685,0.0,42.744593982421435,28.45899470899471
2020-05-21,33.23423115402429,0.0,41.48762423439646,20.93915343915343
2020-05-22,26.035905490791045,0.0,38.19646351378729,21.71957671957672
2020-05-26,27.440544100383246,0.0,43.51777310415979,21.42195767195767
2020-05-27,26.039093945275937,0.0,44.72784492750171,21.058201058201064
2020-05-28,36.23840498960604,0.0,52.36384554038449,15.357142857142847
2020-05-29,33.786410975674066,1.1043596432995528,51.397923534964704,12.089947089947088
2020-06-01,32.17299737667922,12.27418377177635,50.47783991969288,8.142857142857153
2020-06-02,19.412961107355002,0.0,43.550220760905674,7.964285714285708
2020-06-03,17.489217014945996,0.0,41.74888024484733,5.451058201058217
2020-06-04,13.44721370078233,0.0,43.47130566012577,5.992063492063494
2020-06-05,5.036675044155388,0.0,42.50630802059362,8.154761904761912
2020-06-08,0.0,0.0,41.005131247462984,8.71031746031747
2020-06-09,0.0,0.0,36.67256875167431,8.255291005291
2020-06-10,6.927835475776431,0.0,38.079986407326,5.697089947089964
2020-06-11,35.4161355815006,43.93784376143653,47.4229005669752,3.8730158730158877
2020-06-12,53.39090142260867,96.70845275690655,56.81918436067534,3.026455026455025
2020-06-15,65.35312654608681,100.0,64.08857687094849,2.97883597883596
2020-06-16,46.63765172245506,94.06738476008813,63.532875072794475,4.287037037037024
2020-06-17,35.231921151924986,56.60817135229712,63.17769939698056,5.291005291005305
2020-06-18,20.31944972951632,0.0,56.60664700753098,6.203703703703695
2020-06-19,14.190435573021205,0.0,52.22050600805906,5.476190476190467
2020-06-22,6.5344910998212935,0.0,45.59354874466074,5.939153439153429
2020-06-23,11.469860288311056,0.0,47.99026233068834,6.0317460317460245
2020-06-24,22.954072730669377,0.0,54.889376863979884,6.2632275132275055
2020-06-25,32.30934293519488,23.9797864113571,62.463561785259856,7.175925925925924
2020-06-26,47.2445618173935,66.10825248874461,68.65876800051348,7.3611111111111
2020-06-29,51.32528449427174,89.58158678890088,67.42688584649596,10.740740740740748
2020-06-30,53.86087664440063,84.78203271217917,66.24151467116477,16.349206349206355
2020-07-01,42.929783855159855,39.95142224898095,60.19184964277463,24.669312169312164
2020-07-02,34.28983077446922,3.960975678548699,55.78295530355901,31.812169312169317
2020-07-06,31.25911148245907,0.0,50.84430763756599,33.11507936507935
2020-07-07,33.069937428687105,0.0,51.79075516821685,30.40343915343915
2020-07-08,38.957048762270276,0.0,50.69276132002315,27.757936507936506
2020-07-09,52.027710157515216,18.195852604710723,51.65475928884271,24.21957671957672
2020-07-10,58.230566050162146,47.88147055138584,50.56310256852442,17.157407407407405
2020-07-13,68.94601785394528,75.37381274297242,57.66652518527386,8.45502645502647
2020-07-14,62.46099877331993,58.782122689265634,61.0304361497514,2.6230158730158877
2020-07-15,58.97030411419151,40.02651070384246,62.887544749735376,2.2791005291005177
2020-07-16,46.79376842680071,0.0,61.18113607920958,2.464285714285708
2020-07-17,37.60759306709661,0.0,62.94245381485472,3.613756613756607
2020-07-20,27.383004710218938,0.0,61.13888200632972,5.9537037037037095
2020-07-21,16.0108840752644,0.0,60.09734713484153,8.604497354497354
2020-07-22,6.4273355138229515,0.0,57.79703252492275,10.892857142857153
2020-07-23,5.887025662783758,0.0,60.416214091031435,10.20502645502647
2020-07-24,13.951233460896448,0.0,59.57479972138283,9.457671957671963
2020-07-27,20.575969977398884,0.0,60.033059437823354,7.817460317460316
2020-07-28,28.67871020156561,25.33565225260242,61.86329160735556,8.148148148148152
2020-07-29,25.801750084020075,38.74882914039425,62.31955151144399,9.761904761904745
2020-07-30,18.768790647780094,25.76352996999267,61.75536967001947,11.29629629629629
