date,strategy_name,state,event_id,event_active,P,S,G,E,R_proxy,target_asset_weight,executed_asset_weight,asset_return,cash_return,turnover,transaction_cost,base_portfolio_return,base_pnl,covered_call_pnl,cash_secured_put_pnl,insurance_pnl,assigned_inventory_pnl,execution_drag,call_premium_collected,csp_premium_collected,insurance_long_premium_paid,insurance_short_premium_collected,assigned_shares,assigned_market_value,assigned_weight,covered_call_contracts,covered_call_coverage,cash_secured_put_collateral,cash_secured_put_collateral_weight,insurance_contracts,portfolio_return,equity,effective_asset_weight,gross_return,drawdown
2019-04-05,QQQ_Full_35_20_45,GREED_TREND,0,False,6.782637014522258,70.849791698647,62.202204092644365,27.559580199742033,47.12962962962964,0.35,0.35,0.0051711937292471255,9.146825396825396e-05,0.0,0.0,0.0018693721703158589,1169.313878364976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0018693721703157973,626680.8609810496,0.35,0.0018693721703157973,0.0
2019-04-08,QQQ_Full_35_20_45,GREED_TREND,0,False,6.0234762848449845,70.58599448058133,62.464186873097965,27.38149748152807,52.16269841269841,0.35,0.35,0.0025452182389256173,9.146825396825396e-05,0.0,0.0,0.0009502807487033311,595.5227577711199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0009502807487031806,627276.3837388207,0.35,0.0009502807487031806,0.0
2019-04-09,QQQ_Full_35_20_45,GREED_TREND,0,False,8.653765912961624,68.38301864839373,61.51078216701696,31.297667388538645,57.810846560846564,0.35,0.35,-0.0035110462917949947,9.107142857142857e-05,0.0,0.0,-0.0011696697735568194,-733.7062257253269,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.001169669773556814,626542.6775130953,0.35,-0.001169669773556814,-0.001169669773556814
2019-04-10,QQQ_Full_35_20_45,GREED_TREND,0,False,9.41451483179878,65.32615715179814,60.83140443425404,34.54492191086951,62.142857142857146,0.35,0.35,0.005366435385949719,9.067460317460317e-05,0.0,0.0,0.0019371908771458938,1213.73275902093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0019371908771457225,627756.4102721162,0.35,0.0019371908771457225,0.0
2019-04-11,QQQ_Full_35_20_45,NORMAL_PARTICIPATION,0,False,8.32071550125204,64.44263455446914,59.757569950688946,39.36752398497263,61.25661375661375,0.35,0.35,-0.0023723513236642013,9.107142857142857e-05,0.0,0.0,-0.0007711265347110418,-484.07962529578003,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0007711265347111196,627272.3306468204,0.35,-0.0007711265347111196,-0.0007711265347111196
2019-04-12,QQQ_Full_35_20_45,GREED_TREND,0,False,3.9853103486992096,67.93995492397109,61.81086005365802,36.83042674815763,54.25925925925926,0.35,0.35,0.004323623196238469,9.107142857142857e-05,0.0,0.0,0.0015724645472548926,986.3635014160737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0015724645472547927,628258.6941482364,0.35,0.0015724645472547927,0.0
2019-04-15,QQQ_Full_35_20_45,GREED_TREND,0,False,3.1669214325668853,67.81532711068161,61.86727594368076,39.15121005984407,51.61375661375661,0.35,0.35,0.00016143787332500992,9.146825396825396e-05,0.0,0.0,0.00011595762074311854,72.85138338460811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00011595762074301241,628331.545531621,0.35,0.00011595762074301241,0.0
2019-04-16,QQQ_Full_35_20_45,GREED_TREND,0,False,2.846851149649387,69.79899757413375,62.61375817654358,36.13399531432521,49.19973544973545,0.35,0.35,0.0034434520606907437,9.107142857142857e-05,0.0,0.0,0.001264404649813189,794.465327794489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0012644046498131445,629126.0108594154,0.35,0.0012644046498131445,0.0
2019-04-17,QQQ_Full_35_20_45,GREED_TREND,0,False,2.8597252001332407,68.44088161907273,61.94168094359399,36.72720545972393,49.83465608465608,0.35,0.35,0.0034852546916890326,9.107142857142857e-05,0.0,0.0,0.0012790355706625899,804.674546318251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0012790355706626677,629930.6854057336,0.35,0.0012790355706626677,0.0
2019-04-18,QQQ_Full_35_20_45,GREED_TREND,0,False,2.745813005328273,68.92608012816103,62.76126019266039,35.78778275158302,48.52513227513228,0.35,0.35,0.0012823938017632042,9.146825396825396e-05,0.0,0.0,0.0005082921956964865,320.18885122147304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0005082921956964803,630250.8742569551,0.35,0.0005082921956964803,0.0
2019-04-19,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,2.825529676882321,65.11509811257896,64.05981135784846,40.059149239290484,53.19444444444445,0.35,0.35,0.0,9.067460317460317e-05,0.0,0.0,5.893849206349206e-05,37.14603615040248,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,,,0,0.0,0.0,0.0,0,5.893849206350943e-05,630288.0202931055,1.0,5.893849206350943e-05,0.0
2019-04-22,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,3.6521123273106197,63.05950835003798,66.07131687329318,41.82877352162013,59.76851851851851,0.35,0.35,0.0028283259512247305,9.067460317460317e-05,0.0,0.0,0.0010488525749921477,661.0792130711268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0010488525749920985,630949.0995061767,0.35,0.0010488525749920985,0.0
2019-04-23,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,4.257932433130725,62.36187701929828,68.17405733438675,42.338890494037564,67.92989417989418,0.35,0.35,0.01271817794806318,9.146825396825396e-05,0.0,0.0,0.004510816646901478,2846.0957013999587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00451081664690145,633795.1952075766,0.35,0.00451081664690145,0.0
2019-04-24,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,6.403922961474197,62.36060638466741,68.6773782484603,41.84898478456328,71.77910052910052,0.35,0.35,-0.003152750775051172,9.186507936507937e-05,0.0,0.0,-0.0010437504696806086,-661.5240326792211,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0010437504696806377,633133.6711748973,0.35,-0.0010437504696806377,-0.0010437504696806377
2019-04-25,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,12.230032664040456,60.28935068679164,70.75597170469887,42.2540702838788,73.33994708994709,0.35,0.35,0.004058826630119583,9.146825396825396e-05,0.0,0.0,0.001480043685621219,937.065492176588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0014800436856212684,634070.7366670739,0.35,0.0014800436856212684,0.0
2019-04-26,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,17.023148378104974,57.073303300383714,72.26126940655709,43.582892979418496,72.66534391534391,0.35,0.35,0.0008924821503570879,9.107142857142857e-05,0.0,0.0,0.0003715651811964093,235.59860816104205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00037156518119640936,634306.335275235,0.35,0.00037156518119640936,0.0
2019-04-29,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,21.22408594120436,54.44331146855679,74.44172185250771,42.76098335621896,72.32671957671958,0.35,0.35,0.0019407290847102132,9.067460317460317e-05,0.0,0.0,0.0007381936717120667,468.2409226270509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0007381936717121285,634774.576197862,0.35,0.0007381936717121285,0.0
2019-04-30,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,19.629411930825565,49.687187631247845,71.64084211448868,46.791800125467375,72.80291005291005,0.35,0.35,-0.00774787980316205,9.146825396825396e-05,0.0,0.0,-0.002652303566027352,-1683.6148720730907,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.002652303566027303,633090.961325789,0.35,-0.002652303566027303,-0.002652303566027303
2019-05-01,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,24.43831940271944,39.66170299445388,65.87830866788495,54.90643802110469,77.6362433862434,0.35,0.35,-0.003218318033132772,9.107142857142857e-05,0.0,0.0,-0.0010672148830250415,-675.644096235513,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0010672148830250805,632415.3172295535,0.35,-0.0010672148830250805,-0.0037166878712123763
2019-05-02,QQQ_Full_35_20_45,RANGE_CARRY,0,False,27.481207388839152,32.532647925136054,59.57319457273275,62.63039874196536,80.21031746031747,0.35,0.35,-0.004340231831895358,9.107142857142857e-05,0.0,0.0,-0.0014598847125919467,-923.2534536324115,-10.59410600555003,0.0,0.0,-0.0,10.59410600555003,362.4701342164508,0.0,0.0,0.0,0,0.0,0.0,2,0.1702181780855617,0.0,0.0,0,-0.001476636530134856,631481.4696699155,0.35,-0.001476636530134856,-0.005187836204265439
2019-05-03,QQQ_Full_35_20_45,GREED_EXHAUSTING,0,False,27.786518230897688,36.82230805922823,60.75035148242006,61.122065737435825,77.3994708994709,0.35,0.35,0.015948115464355928,9.265873015873017e-05,0.0,0.0,0.005642068587127749,3562.861763377895,-125.82121163897426,-27.058091876577116,0.0,0.0,27.058091876577116,0.0,903.1655831865096,0.0,0.0,0,0.0,0.0,2,0.17199957557953355,109200.0,0.17199790552177488,0,0.0053999723248330245,634891.4521297779,0.35,0.0053999723248330245,0.0
2019-05-06,QQQ_Full_35_20_45,RANGE_CARRY,0,False,29.755709428128473,41.90774471172022,59.876632519736994,59.541994997105526,78.02910052910053,0.35,0.35,-0.0061221286170268785,9.107142857142857e-05,0.0,0.0,-0.0020835485873879787,-1322.8271882297013,25.24558595425077,-294.14728329289943,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.17138353116773647,109200.0,0.17243020325447214,0,-0.0025070882278045437,633299.7232442095,0.35,-0.0025070882278045437,-0.0025070882278045437
2019-05-07,QQQ_Full_35_20_45,RISK_WARNING,0,False,37.97221002380494,36.63777841013201,54.402478833424034,62.646066438937034,81.63888888888889,0.35,0.35,-0.01947983573760126,9.146825396825396e-05,0.0,0.0,-0.006758488143081076,-4280.148670562517,91.98126880677222,-987.5769716839955,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.1694296997452355,109200.0,0.17385102889451512,0,-0.00817266166946351,628123.9788707697,0.35,-0.00817266166946351,-0.010659260313406804
2019-05-08,QQQ_Full_35_20_45,RANGE_CARRY,0,False,51.28761315707005,25.875424950581706,44.1518422828325,69.16390081658881,90.1494708994709,0.35,0.35,-0.002523625429553311,9.107142857142857e-05,0.0,0.0,-0.0008240724717722304,-517.6196798474434,29.740710323139155,-30.739935071096625,-52.384128305707534,-0.0,62.20407676367857,0.0,0.0,1381.513054844455,475.35882980225654,0,0.0,0.0,0,0.0,109200.0,0.17400921389019494,5,-0.0009090610327084914,627552.9758378685,0.35,-0.0009090610327084914,-0.011558631427926791
2019-05-09,QQQ_Full_35_20_45,RANGE_CARRY,0,False,58.37409375381689,18.392832820511355,37.768090190388534,72.84041359365555,92.27910052910055,0.35,0.35,-0.005383000484470046,9.107142857142857e-05,0.0,0.0,-0.0018248537409930874,-1145.1923956290789,0.0,-127.8346474076443,46.71962318596279,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.1743499127632845,5,-0.0019541097995966483,626326.6684180177,0.35,-0.0019541097995966483,-0.013490154392580278
2019-05-10,QQQ_Full_35_20_45,RANGE_CARRY,0,False,58.97198079926961,22.8267910741702,38.18686229976905,73.78870185815211,88.76851851851852,0.35,0.35,0.0012447908210206915,9.107142857142857e-05,0.0,0.0,0.0004948732159286705,309.95229262191447,0.0,389.68550810607496,-95.5459095483171,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.1741819143570869,5,0.0009644997117965737,626930.7603091974,0.35,0.0009644997117965737,-0.012538665930807436
2019-05-13,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,63.45269270482279,20.66189669813105,33.626312767733836,75.91450456231762,88.92857142857143,0.35,0.35,-0.03470270270270259,9.107142857142857e-05,0.0,0.0,-0.012086749517374477,-7577.555064594405,0.0,-2388.1043716020085,639.9647206269314,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17681202127939066,5,-0.014875158958495116,617605.0655936279,0.35,-0.014875158958495116,-0.027227310240454328
2019-05-14,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,62.137522162640856,26.067299699839754,31.105520144022773,76.60322192366735,84.07407407407408,0.35,0.35,0.01097547317728731,9.027777777777777e-05,0.0,0.0,0.003900096167606114,2408.7191494158305,0.0,1007.8717928698012,-242.20712215241667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17590788500348079,5,0.005139828017896919,620779.449413761,0.35,0.005139828017896919,-0.022227425914583265
2019-05-15,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,59.43201181577707,29.30546471118821,29.33268496452429,75.40151742313012,75.95238095238095,0.35,0.35,0.01412429378531077,9.027777777777777e-05,0.0,0.0,0.005002183380414325,3105.252644760271,0.0,1003.1134062771713,-269.93189210210215,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17482688676058492,5,0.006183249401313429,624617.8835726964,0.35,0.006183249401313429,-0.016181614231248975
2019-05-16,QQQ_Full_35_20_45,PANIC_STABILIZING_1,3,True,49.81581847689937,38.588196778084786,34.77482894161165,73.2108697022317,60.09920634920635,0.4175,0.35,0.010049702332186383,9.067460317460317e-05,0.0,0.0,0.003576334308328726,2233.842366616712,0.0,613.2717255508481,-178.31643588524403,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17408308396737454,5,0.004272688513203171,627286.6812289787,0.35,0.004272688513203171,-0.011978064715296721
2019-05-17,QQQ_Full_35_20_45,PANIC_STABILIZING_1,3,True,48.34587532039981,37.730119232549,37.11883354665324,75.34111716356256,51.42195767195767,0.4175,0.4175,-0.010220083274752656,8.988095238095238e-05,0.0675,3.375e-05,-0.004248279112447329,-2664.888905381476,0.0,-504.95873809042564,116.28458594233066,-0.0,39.657276588384065,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17493464672280912,1,-0.004867890788860851,624233.118171449,0.4175,-0.004867890788860851,-0.016787647593261568
2019-05-20,QQQ_Full_35_20_45,PANIC_STABILIZING_1,3,True,48.43935736307672,36.94005501926942,35.39071986833084,74.69629135488769,52.8968253968254,0.4175,0.4175,-0.016881555944055937,8.948412698412699e-05,0.0,0.0,-0.006995925102675099,-4367.088141336792,0.0,-1074.3019046677973,60.60903667647253,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.176455663883827,1,-0.008619826235893857,618852.337162121,0.4175,-0.008619826235893857,-0.025262767223992122
2019-05-21,QQQ_Full_35_20_45,PANIC_STABILIZING_1,3,True,47.918919383930444,37.799601362160594,32.8149991260119,70.97361559077102,54.37169312169311,0.4175,0.4175,0.0104473464851349,8.948412698412699e-05,0.0,0.0,0.004413891661512075,2731.5471707071447,0.0,865.9865301482625,-45.694543742983385,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.1754486942002634,1,0.005739396854183454,622404.1763192334,0.4175,0.005739396854183454,-0.01966836341654188
2019-05-22,QQQ_Full_35_20_45,PANIC_STABILIZING_1,3,True,46.74169254342271,38.92243358233306,32.37766593181814,68.4251375877621,54.623015873015866,0.4175,0.4175,-0.004454710443821175,8.948412698412699e-05,0.0,0.0,-0.0018077171063270864,-1125.1306765816983,0.0,-242.67383108455078,14.330067906023558,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17583105480684624,1,-0.0021745908707815342,621050.7018794733,0.4175,-0.0021745908707815342,-0.021800183643794546
2019-05-23,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,50.280884979649834,33.52787878728056,31.42589835674627,71.62890750273766,53.664021164021165,0.36,0.4175,-0.015302176555076819,8.908730158730158e-05,0.0,0.0,-0.006336765358569968,-3935.452573585411,0.0,-1081.9746895541869,60.481693524909375,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.1772457501502075,1,-0.007981547327156502,616093.7563098585,0.4175,-0.007981547327156502,-0.029607731773457435
2019-05-24,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,55.15216122301584,26.4946378452148,29.208263410981942,76.90743036748512,55.55555555555555,0.36,0.36,-0.0005049088359045939,8.86904761904762e-05,0.057499999999999996,2.8749999999999997e-05,-0.000153755276163749,-94.72766564418379,0.0,81.78450863887576,-2.4506558787333432,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17725017895030565,1,-2.4986153043027315e-05,616078.3624969745,0.36,-2.4986153043027315e-05,-0.02963197814318308
2019-05-28,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,57.8866671876992,22.496072688732568,26.057549649799984,76.59743186812976,59.576719576719576,0.36,0.36,-0.0037606645711718567,8.789682539682539e-05,0.0,0.0,-0.0012975852773679,-799.4142128809984,0.0,-225.23717722426682,16.119033720996256,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.177540816747652,1,-0.0016370196029878992,615069.8301405903,0.36,-0.0016370196029878992,-0.031220489617075242
2019-05-29,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,60.43793661517059,19.836234526991728,25.28506649258789,78.50367182101145,61.76587301587301,0.36,0.36,-0.008225815538903669,8.86904761904762e-05,0.0,0.0,-0.002904531689243416,-1786.4898127409097,0.0,-594.2444312421514,34.54670678045666,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.1782206404440713,1,-0.0038145059670157133,612723.6426033877,0.36,-0.0038145059670157133,-0.0349159048401535
2019-05-30,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,62.75759137528493,21.230586764234854,24.479995856892184,78.38401278478403,63.77645502645502,0.36,0.36,0.004203828892802353,8.86904761904762e-05,0.0,0.0,0.0015701403061707515,962.0620877953413,0.0,402.5567010647336,-21.099847817964346,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17783071109901552,1,0.0021926996897552176,614067.1615444298,0.36,0.0021926996897552176,-0.03279976524410877
2019-05-31,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,68.07163263817847,18.87018832702535,23.119163650494006,80.5121464822368,65.39021164021163,0.36,0.36,-0.015952933190021,8.908730158730158e-05,0.0,0.0,-0.0056860400753916875,-3491.6104895236494,0.0,-1336.227123781427,80.83003672124924,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17921613012288862,1,-0.0077304371148014805,609320.153967846,0.36,-0.0077304371148014805,-0.04027664583631041
2019-06-03,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,69.0354884558584,22.867226035873,19.402588862528287,76.10612105275739,68.79629629629629,0.36,0.36,-0.022017821212992117,8.789682539682539e-05,0.0,0.0,-0.007870161668423194,-4795.44811955546,0.0,-1886.6253837257489,128.24600654246652,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.18116473201034788,1,-0.0107559670463232,602766.3264711072,0.36,-0.0107559670463232,-0.05059939860728191
2019-06-04,QQQ_Full_35_20_45,PANIC_ACCELERATING,3,True,63.136690127290564,29.623873267235258,16.655458754404343,68.44440673282254,64.41137566137564,0.36,0.36,0.028156595344462687,8.789682539682539e-05,0.0,0.0,0.010192628292260534,6143.773112811356,0.0,2563.585226598434,-164.1960635783633,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.1786329216381673,1,0.014173257364669567,611309.4887469386,0.36,0.014173257364669567,-0.03714329954157081
2019-06-05,QQQ_Full_35_20_45,PANIC_STABILIZING_1,3,True,52.91609139716345,42.04821120315403,16.721511492188814,57.742609936981495,57.34126984126984,0.4175,0.36,0.0074323938025271374,8.789682539682539e-05,0.0,0.0,0.0027319157371637377,1670.0460125852806,0.0,667.732721214918,-36.891439762126765,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17796309232017885,1,0.003763866480715805,613610.3760409767,0.36,0.003763866480715805,-0.03351923548098279
2019-06-06,QQQ_Full_35_20_45,PANIC_STABILIZING_1,3,True,42.78646703070342,52.74717459265005,20.704140096220367,48.180099156571885,46.98412698412698,0.4175,0.4175,0.007945065546790753,8.789682539682539e-05,0.057499999999999996,2.8749999999999997e-05,0.0033395147665787896,2049.160911714806,0.0,633.836885262653,-33.476020252034644,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17719796531739082,1,0.0043179220563709375,616259.8978177021,0.4175,0.0043179220563709375,-0.029346046870807885
2019-06-07,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,41.00921225834997,59.976436938715665,26.808839342135297,42.116005409420644,45.20502645502645,0.53,0.4175,0.019311975677045012,8.71031746031746e-05,0.0,0.0,0.008113487444372642,5000.016943414294,0.0,1234.4997619102542,-64.39613226955956,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17544140991517057,1,0.010012205231761273,622430.0183907573,0.4175,0.010012205231761273,-0.019627660283057957
2019-06-10,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,40.527039550403,63.36838547452691,33.73848113283542,38.94926760061538,43.54497354497354,0.53,0.53,0.011654882898807006,8.51190476190476e-05,0.11250000000000004,5.6250000000000026e-05,0.006160843888748666,3834.6941749764164,0.0,779.7489731884923,-46.60227612426878,0.0,8.905214354111434,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17416327406347692,0,0.0073387220042027135,626997.8592627979,0.53,0.0073387220042027135,-0.012432980221265377
2019-06-11,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,40.2200715065507,64.4814288089094,40.985479147295855,36.819255912582975,44.451058201058196,0.53,0.53,0.0013650013650012838,8.551587301587301e-05,0.0,0.0,0.0007636431837681408,478.80264146325163,0.0,378.0171055622503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.1739255971974551,0,0.0013665433372178626,627854.6790098234,0.53,0.0013665433372178626,-0.011083427090330611
2019-06-12,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,40.236713014890164,60.30137309385959,43.46504722268684,40.86935741916462,46.92460317460316,0.53,0.53,-0.00577971646673936,8.472222222222222e-05,0.0,0.0,-0.0030234302829274164,-1898.2748497959724,0.0,-214.75581426002464,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17451291645471412,0,-0.0033654772906819286,625741.6483457674,0.53,-0.0033654772906819286,-0.014411603358837066
2019-06-13,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,38.91594196767425,60.30707972564459,43.47700156651839,39.863760728343344,49.107142857142854,0.53,0.53,0.005923000987166693,8.353174603174605e-05,0.0,0.0,0.003178450443833268,1988.8888199095652,0.0,378.4244534527602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17385518544187922,0,0.0037832119367804395,628108.9616191298,0.53,0.0037832119367804395,-0.010682913571911978
2019-06-14,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,37.43765152332787,60.273547612195195,40.50035511049467,40.17176455916917,49.53703703703703,0.53,0.53,-0.0042525351651946375,8.154761904761904e-05,0.0,0.0,-0.002215516256600777,-1391.5856153838154,0.0,-94.65219028066088,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17426753906311726,0,-0.0023662101585578688,626622.7238134653,0.53,-0.0023662101585578688,-0.013023845711853
2019-06-17,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,35.718761912457815,60.88691993221119,40.85088814274716,35.518610674289015,49.86111111111111,0.53,0.53,0.006022777047744343,8.194444444444445e-05,0.0,0.0,0.003230585724193391,2024.358426006959,0.0,514.9393939550137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,109200.0,0.17356419530297695,0,0.00405235514682345,629162.0216334274,0.53,0.00405235514682345,-0.009024267813231401
2019-06-18,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,31.62431292396754,61.474808684655166,43.815844920948614,33.836353886245234,50.09920634920635,0.53,0.53,0.014531403069554694,8.313492063492064e-05,0.0,0.0,0.0077407170395624005,4870.165181503398,0.0,396.1099478801916,0.0,0.0,9.900000000000006,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00837030041277953,634428.2967628109,0.53,0.00837030041277953,-0.0007295032330538742
2019-06-19,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,26.671334085263165,64.27317429904065,48.49120540065099,29.37845541541603,48.94841269841269,0.53,0.53,0.0037551633496057946,8.273809523809524e-05,0.0,0.0,0.002029123480052976,1287.333353371437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.00202912348005313,635715.6301161824,0.53,0.00202912348005313,0.0
2019-06-20,QQQ_Full_35_20_45,PANIC_STABILIZING_2,3,True,20.261962170055593,67.57943664498741,52.76762416202738,27.317809193630875,46.81878306878306,0.53,0.53,0.009299342632675955,8.115079365079365e-05,0.0,0.0,0.0049667924683341295,3157.46760366334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.004966792468334091,638873.0977198457,0.53,0.004966792468334091,0.0
2019-06-21,QQQ_Full_35_20_45,RECOVERY_RETESTED,3,True,17.237512946916983,71.57807531081431,53.50794721441647,25.679451071105557,47.99603174603174,0.8,0.53,-0.00148265819433413,7.956349206349207e-05,0.0,0.0,-0.0007484140017272477,-478.1415716603927,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,-0.0007484140017273155,638394.9561481853,0.53,-0.0007484140017273155,-0.0007484140017273155
