date,return_5,return_10,above_ma10,above_ma20,vxn_cooling,vxn_off_high,breadth_rel_5,breadth_rel_20,credit_narrowing,no_new_low_5
2018-01-17,82.73809523809524,94.0079365079365,89.0079365079365,95.91269841269842,19.642857142857142,10.03968253968254,17.208672086720867,43.92655367231639,87.14689265536722,100.0
2018-01-18,86.62698412698413,88.13492063492063,82.02380952380952,94.8015873015873,19.246031746031747,4.246031746031746,19.594594594594593,30.281690140845072,85.49295774647888,100.0
2018-01-19,80.5952380952381,89.48412698412699,81.23015873015873,95.1984126984127,21.706349206349206,17.57936507936508,18.194070080862534,39.747191011235955,86.93820224719101,100.0
2018-01-22,85.75396825396825,89.48412698412699,93.61111111111111,98.45238095238095,17.817460317460316,15.912698412698413,11.155913978494624,29.831932773109244,83.0532212885154,100.0
2018-01-23,95.5952380952381,92.65873015873017,96.78571428571429,99.0,38.611111111111114,10.833333333333334,46.7828418230563,33.37988826815643,86.45251396648045,100.0
2018-01-24,75.83333333333333,88.21428571428571,83.21428571428571,95.9920634920635,20.357142857142858,4.285714285714286,70.72192513368984,31.894150417827298,86.2116991643454,100.0
2018-01-25,74.56349206349206,89.4047619047619,73.61111111111111,93.45238095238095,25.674603174603174,4.325396825396825,69.2,16.805555555555557,80.41666666666667,100.0
2018-01-26,91.23015873015873,94.56349206349206,94.24603174603175,98.84920634920636,24.484126984126984,16.626984126984127,22.20744680851064,9.833795013850416,90.7202216066482,100.0
2018-01-29,66.7063492063492,86.46825396825396,78.61111111111111,94.72222222222223,9.801587301587302,4.365079365079365,24.53580901856764,7.044198895027624,89.08839779005525,100.0
2018-01-30,27.976190476190474,80.67460317460318,44.166666666666664,78.69047619047619,7.420634920634921,4.404761904761905,15.476190476190476,5.647382920110193,88.29201101928375,100.0
2018-01-31,47.42063492063492,70.11904761904762,46.785714285714285,77.81746031746032,21.865079365079364,15.515873015873016,6.464379947229552,2.8846153846153846,82.82967032967034,100.0
2018-02-01,33.76984126984127,57.57936507936508,23.055555555555557,56.30952380952381,32.65873015873016,20.674603174603174,6.7105263157894735,2.8767123287671232,76.3013698630137,0.0
2018-02-02,2.6587301587301586,20.753968253968253,3.7698412698412698,15.912698412698413,9.96031746031746,4.444444444444445,32.41469816272966,10.245901639344263,66.2568306010929,0.0
2018-02-05,1.0,1.5476190476190477,1.0,1.7063492063492063,1.0,4.484126984126984,87.56544502617801,38.555858310626704,23.29700272479564,0.0
2018-02-06,2.5793650793650795,3.6904761904761907,2.8968253968253967,6.865079365079365,2.8968253968253967,64.56349206349206,34.595300261096604,8.016304347826088,52.30978260869565,100.0
2018-02-07,1.0714285714285714,2.6587301587301586,1.626984126984127,3.0555555555555554,5.436507936507937,79.64285714285714,74.86979166666667,25.338753387533874,46.7479674796748,100.0
2018-02-08,1.0,1.0,1.0,1.0,1.0,4.523809523809524,94.93506493506493,45.0,23.91891891891892,0.0
2018-02-09,1.3888888888888888,1.0,1.0,1.0714285714285714,1.0,43.05555555555556,83.29015544041451,26.81940700808625,17.11590296495957,100.0
2018-02-12,47.42063492063492,1.3095238095238095,6.309523809523809,3.0555555555555554,98.45238095238095,83.45238095238095,13.049095607235142,17.338709677419356,34.81182795698925,100.0
2018-02-13,13.452380952380953,2.3412698412698414,17.103174603174605,4.325396825396825,82.97619047619048,89.0079365079365,71.00515463917526,31.233243967828418,25.067024128686327,100.0
2018-02-14,71.78571428571429,4.722222222222222,77.02380952380952,14.642857142857142,91.94444444444444,97.26190476190476,59.254498714652954,47.72727272727273,41.31016042780749,100.0
2018-02-15,99.0,16.547619047619047,98.84920634920636,41.94444444444444,99.0,97.34126984126983,12.692307692307692,40.93333333333333,59.6,100.0
2018-02-16,99.0,38.53174603174603,97.89682539682539,36.30952380952381,99.0,98.05555555555556,23.145780051150894,30.45212765957447,52.26063829787234,100.0
2018-02-20,97.10317460317461,92.81746031746032,96.62698412698413,40.11904761904762,87.89682539682539,95.91269841269842,45.79081632653061,34.88063660477454,40.716180371352785,100.0
2018-02-21,93.69047619047619,59.404761904761905,92.81746031746032,37.57936507936508,65.03968253968254,93.53174603174604,34.478371501272264,26.85185185185185,35.317460317460316,100.0
2018-02-22,68.84920634920636,78.69047619047619,89.4047619047619,40.11904761904762,46.94444444444444,97.02380952380952,15.355329949238579,19.65699208443272,30.738786279683378,100.0
2018-02-23,72.89682539682539,99.0,98.05555555555556,84.16666666666667,87.26190476190476,99.0,27.468354430379748,22.5,51.71052631578947,100.0
2018-02-26,94.32539682539682,99.0,99.0,97.34126984126983,83.2936507936508,99.0,3.409090909090909,15.091863517060368,39.23884514435696,100.0
2018-02-27,78.76984126984127,97.18253968253968,84.08730158730158,86.23015873015873,65.9920634920635,97.73809523809524,2.6448362720403025,15.837696335078535,46.72774869109948,100.0
2018-02-28,71.15079365079364,93.61111111111111,51.30952380952381,75.9920634920635,54.48412698412698,94.96031746031746,3.391959798994975,16.057441253263708,35.639686684073105,100.0
2018-03-01,34.72222222222222,54.96031746031746,14.563492063492063,43.37301587301587,9.801587301587302,83.13492063492063,32.205513784461154,36.328125,7.421875,0.0
2018-03-02,17.023809523809526,38.76984126984127,28.452380952380953,67.26190476190476,9.642857142857142,95.75396825396825,55.875,53.63636363636363,20.649350649350648,100.0
2018-03-05,14.325396825396826,62.73809523809524,54.007936507936506,84.64285714285714,15.595238095238095,97.42063492063492,91.39650872817955,48.3160621761658,28.626943005181346,100.0
2018-03-06,42.65873015873016,68.53174603174604,64.24603174603175,87.5,45.27777777777778,97.38095238095238,98.13432835820896,30.103359173126616,71.18863049095607,100.0
2018-03-07,63.05555555555556,75.35714285714286,63.53174603174603,87.73809523809524,71.62698412698413,97.89682539682539,98.63523573200993,64.5618556701031,36.21134020618557,100.0
2018-03-08,94.08730158730158,82.26190476190476,71.78571428571429,90.5952380952381,97.42063492063492,99.0,76.11386138613861,36.88946015424165,36.11825192802056,100.0
2018-03-09,97.97619047619048,81.07142857142857,97.10317460317461,98.84920634920636,95.67460317460318,98.45238095238095,36.91358024691358,17.05128205128205,77.82051282051282,100.0
2018-03-12,95.91269841269842,69.56349206349206,97.81746031746032,98.37301587301587,90.35714285714286,86.94444444444444,32.881773399014776,21.867007672634273,70.71611253196932,100.0
2018-03-13,80.91269841269842,70.91269841269842,81.78571428571429,85.43650793650794,70.03968253968254,71.38888888888889,35.25798525798526,46.30102040816327,38.13775510204081,100.0
2018-03-14,75.5952380952381,78.2936507936508,73.76984126984127,78.2936507936508,62.57936507936508,68.21428571428571,32.720588235294116,42.1119592875318,45.92875318066158,100.0
2018-03-15,59.642857142857146,91.15079365079364,54.88095238095238,71.30952380952381,61.785714285714285,79.56349206349206,31.90709046454768,24.492385786802032,23.477157360406093,100.0
2018-03-16,18.214285714285715,83.05555555555556,40.91269841269841,63.37301587301587,41.30952380952381,85.51587301587301,80.85365853658537,54.55696202531646,15.822784810126583,0.0
2018-03-19,3.134920634920635,31.785714285714285,6.150793650793651,19.72222222222222,5.595238095238095,36.23015873015873,93.06569343065694,69.57070707070707,8.964646464646465,0.0
2018-03-20,8.293650793650794,29.88095238095238,8.84920634920635,22.5,13.373015873015873,35.11904761904762,77.79126213592232,65.61712846347606,18.765743073047858,100.0
2018-03-21,6.309523809523809,21.071428571428573,6.150793650793651,15.753968253968255,16.547619047619047,36.34920634920635,94.0677966101695,81.78391959798995,20.979899497487438,0.0
2018-03-22,1.5476190476190477,4.484126984126984,1.3888888888888888,3.2142857142857144,1.0,4.484126984126984,99.0,90.85213032581454,6.8922305764411025,0.0
2018-03-23,1.0,1.0,1.0,1.0,1.0,4.523809523809524,98.91566265060241,94.875,1.0,0.0
2018-03-26,14.087301587301587,2.5793650793650795,9.007936507936508,8.373015873015873,15.198412698412698,38.13492063492063,80.16826923076923,94.63840399002494,9.600997506234414,100.0
2018-03-27,1.4682539682539681,1.0714285714285714,1.2301587301587302,1.7857142857142858,3.134920634920635,4.563492063492063,98.44124700239809,97.38805970149254,2.1144278606965172,100.0
2018-03-28,1.1507936507936507,1.0,1.0,1.0,1.7857142857142858,4.603174603174603,98.20574162679426,98.8833746898263,5.33498759305211,0.0
2018-03-29,15.277777777777779,1.626984126984127,6.626984126984127,2.9761904761904763,47.182539682539684,39.48412698412698,92.48210023866348,96.16336633663366,29.57920792079208,100.0
2018-04-02,12.817460317460318,1.0,1.7063492063492063,1.0,31.706349206349206,10.992063492063492,78.45238095238095,95.18518518518519,3.0864197530864197,0.0
2018-04-03,2.5793650793650795,2.261904761904762,5.0396825396825395,1.9444444444444444,19.08730158730159,24.72222222222222,94.41805225653206,94.45812807881774,8.74384236453202,100.0
2018-04-04,47.976190476190474,3.8492063492063493,28.214285714285715,4.166666666666667,78.69047619047619,44.166666666666664,70.02369668246446,93.98034398034397,10.933660933660933,100.0
2018-04-05,83.13492063492063,5.912698412698413,54.96031746031746,6.309523809523809,93.2936507936508,57.42063492063492,33.924349881796694,92.27941176470588,20.71078431372549,100.0
2018-04-06,9.007936507936508,5.992063492063492,11.944444444444445,2.3412698412698414,38.29365079365079,30.674603174603174,49.64622641509434,94.74327628361858,11.124694376528117,100.0
2018-04-09,67.97619047619048,28.134920634920636,20.11904761904762,3.7698412698412698,80.0,35.992063492063494,22.235294117647058,94.02439024390245,8.170731707317072,100.0
2018-04-10,87.97619047619048,13.452380952380953,83.53174603174604,16.865079365079364,80.83333333333333,56.388888888888886,16.784037558685448,91.60583941605839,23.722627737226276,100.0
2018-04-11,45.11904761904762,50.198412698412696,69.32539682539682,14.880952380952381,68.45238095238095,61.54761904761905,21.89695550351288,90.65533980582525,32.40291262135922,100.0
2018-04-12,59.72222222222222,82.18253968253968,87.81746031746032,34.642857142857146,76.86507936507937,75.91269841269842,8.52803738317757,86.0774818401937,65.2542372881356,100.0
2018-04-13,92.65873015873017,48.214285714285715,77.10317460317461,32.8968253968254,95.5952380952381,82.97619047619048,7.10955710955711,90.21739130434783,63.16425120772947,100.0
2018-04-16,93.37301587301587,92.73809523809524,83.76984126984127,51.86507936507937,98.13492063492063,91.30952380952381,40.81395348837209,87.83132530120481,58.19277108433735,100.0
